absolute percent error,bias,errors,noise_perc,non-zero-perc,paired_end,quant_method,read_depth,read_length,stranded
84.21053,True,True,10,71.01343,False,Cufflinks,10,50,False
89.47368,True,True,10,72.00483,False,Cufflinks,10,50,False
94.73684,True,True,10,72.76018,False,Cufflinks,10,50,False
100.00000,True,True,10,73.69912,False,Cufflinks,10,50,False
0.00000,True,True,0,0.00000,False,Cufflinks,10,75,False
5.26316,True,True,0,6.26201,False,Cufflinks,10,75,False
10.52632,True,True,0,12.07025,False,Cufflinks,10,75,False
15.78947,True,True,0,17.69165,False,Cufflinks,10,75,False
21.05263,True,True,0,23.80419,False,Cufflinks,10,75,False
26.31579,True,True,0,29.62844,False,Cufflinks,10,75,False
31.57895,True,True,0,35.52744,False,Cufflinks,10,75,False
36.84211,True,True,0,40.95131,False,Cufflinks,10,75,False
42.10526,True,True,0,46.28443,False,Cufflinks,10,75,False
47.36842,True,True,0,51.16378,False,Cufflinks,10,75,False
52.63158,True,True,0,55.75486,False,Cufflinks,10,75,False
57.89474,True,True,0,59.49712,False,Cufflinks,10,75,False
63.15789,True,True,0,62.47598,False,Cufflinks,10,75,False
68.42105,True,True,0,64.69678,False,Cufflinks,10,75,False
73.68421,True,True,0,66.43177,False,Cufflinks,10,75,False
78.94737,True,True,0,67.84647,False,Cufflinks,10,75,False
84.21053,True,True,0,68.89280,False,Cufflinks,10,75,False
89.47368,True,True,0,69.75230,False,Cufflinks,10,75,False
94.73684,True,True,0,70.47833,False,Cufflinks,10,75,False
100.00000,True,True,0,71.73286,False,Cufflinks,10,75,False
0.00000,True,True,10,0.00000,False,Cufflinks,10,75,False
5.26316,True,True,10,5.20666,False,Cufflinks,10,75,False
10.52632,True,True,10,10.86724,False,Cufflinks,10,75,False
15.78947,True,True,10,16.42102,False,Cufflinks,10,75,False
21.05263,True,True,10,22.05490,False,Cufflinks,10,75,False
26.31579,True,True,10,27.30428,False,Cufflinks,10,75,False
31.57895,True,True,10,32.65513,False,Cufflinks,10,75,False
36.84211,True,True,10,37.89384,False,Cufflinks,10,75,False
42.10526,True,True,10,43.13788,False,Cufflinks,10,75,False
47.36842,True,True,10,48.48339,False,Cufflinks,10,75,False
52.63158,True,True,10,53.51383,False,Cufflinks,10,75,False
57.89474,True,True,10,57.94083,False,Cufflinks,10,75,False
63.15789,True,True,10,61.68963,False,Cufflinks,10,75,False
68.42105,True,True,10,64.41846,False,Cufflinks,10,75,False
73.68421,True,True,10,66.10595,False,Cufflinks,10,75,False
78.94737,True,True,10,67.45701,False,Cufflinks,10,75,False
84.21053,True,True,10,68.58913,False,Cufflinks,10,75,False
89.47368,True,True,10,69.52366,False,Cufflinks,10,75,False
94.73684,True,True,10,70.16982,False,Cufflinks,10,75,False
100.00000,True,True,10,73.68365,False,Cufflinks,10,75,False
0.00000,True,True,0,0.00000,False,Cufflinks,10,100,False
5.26316,True,True,0,6.22654,False,Cufflinks,10,100,False
10.52632,True,True,0,12.37909,False,Cufflinks,10,100,False
15.78947,True,True,0,18.48406,False,Cufflinks,10,100,False
21.05263,True,True,0,24.54147,False,Cufflinks,10,100,False
26.31579,True,True,0,30.40858,False,Cufflinks,10,100,False
31.57895,True,True,0,36.21227,False,Cufflinks,10,100,False
36.84211,True,True,0,42.05296,False,Cufflinks,10,100,False
42.10526,True,True,0,47.13251,False,Cufflinks,10,100,False
47.36842,True,True,0,52.14335,False,Cufflinks,10,100,False
52.63158,True,True,0,56.36662,False,Cufflinks,10,100,False
57.89474,True,True,0,59.80760,False,Cufflinks,10,100,False
63.15789,True,True,0,62.29716,False,Cufflinks,10,100,False
68.42105,True,True,0,64.31630,False,Cufflinks,10,100,False
73.68421,True,True,0,65.90729,False,Cufflinks,10,100,False
78.94737,True,True,0,67.03314,False,Cufflinks,10,100,False
84.21053,True,True,0,67.96871,False,Cufflinks,10,100,False
89.47368,True,True,0,68.84085,False,Cufflinks,10,100,False
94.73684,True,True,0,69.56499,False,Cufflinks,10,100,False
100.00000,True,True,0,75.13082,False,Cufflinks,10,100,False
0.00000,True,True,10,0.00000,False,Cufflinks,10,100,False
5.26316,True,True,10,5.46186,False,Cufflinks,10,100,False
10.52632,True,True,10,10.90805,False,Cufflinks,10,100,False
15.78947,True,True,10,16.34379,False,Cufflinks,10,100,False
21.05263,True,True,10,21.75343,False,Cufflinks,10,100,False
26.31579,True,True,10,27.27273,False,Cufflinks,10,100,False
31.57895,True,True,10,32.44217,False,Cufflinks,10,100,False
36.84211,True,True,10,37.72649,False,Cufflinks,10,100,False
42.10526,True,True,10,43.11002,False,Cufflinks,10,100,False
47.36842,True,True,10,48.02360,False,Cufflinks,10,100,False
52.63158,True,True,10,52.82231,False,Cufflinks,10,100,False
57.89474,True,True,10,56.86387,False,Cufflinks,10,100,False
63.15789,True,True,10,60.22662,False,Cufflinks,10,100,False
68.42105,True,True,10,62.91055,False,Cufflinks,10,100,False
73.68421,True,True,10,64.69114,False,Cufflinks,10,100,False
78.94737,True,True,10,66.01222,False,Cufflinks,10,100,False
84.21053,True,True,10,67.06177,False,Cufflinks,10,100,False
89.47368,True,True,10,67.98078,False,Cufflinks,10,100,False
94.73684,True,True,10,68.69093,False,Cufflinks,10,100,False
100.00000,True,True,10,69.48984,False,Cufflinks,10,100,False
0.00000,True,True,0,0.00000,False,Salmon,10,50,False
5.26316,True,True,0,1.75701,False,Salmon,10,50,False
10.52632,True,True,0,3.73298,False,Salmon,10,50,False
15.78947,True,True,0,5.75167,False,Salmon,10,50,False
21.05263,True,True,0,8.28304,False,Salmon,10,50,False
26.31579,True,True,0,11.32176,False,Salmon,10,50,False
31.57895,True,True,0,14.86248,False,Salmon,10,50,False
36.84211,True,True,0,19.34312,False,Salmon,10,50,False
42.10526,True,True,0,24.19226,False,Salmon,10,50,False
47.36842,True,True,0,30.64887,False,Salmon,10,50,False
52.63158,True,True,0,38.82510,False,Salmon,10,50,False
57.89474,True,True,0,48.29372,False,Salmon,10,50,False
63.15789,True,True,0,57.82109,False,Salmon,10,50,False
68.42105,True,True,0,64.68358,False,Salmon,10,50,False
73.68421,True,True,0,68.89186,False,Salmon,10,50,False
78.94737,True,True,0,71.61549,False,Salmon,10,50,False
84.21053,True,True,0,73.62350,False,Salmon,10,50,False
89.47368,True,True,0,74.92657,False,Salmon,10,50,False
94.73684,True,True,0,75.66355,False,Salmon,10,50,False
100.00000,True,True,0,76.38451,False,Salmon,10,50,False
0.00000,True,True,10,0.00000,False,Salmon,10,50,False
5.26316,True,True,10,1.60512,False,Salmon,10,50,False
10.52632,True,True,10,3.06337,False,Salmon,10,50,False
15.78947,True,True,10,4.53210,False,Salmon,10,50,False
21.05263,True,True,10,6.17919,False,Salmon,10,50,False
26.31579,True,True,10,7.99937,False,Salmon,10,50,False
31.57895,True,True,10,10.32312,False,Salmon,10,50,False
36.84211,True,True,10,13.26584,False,Salmon,10,50,False
42.10526,True,True,10,16.85376,False,Salmon,10,50,False
47.36842,True,True,10,21.56945,False,Salmon,10,50,False
52.63158,True,True,10,27.43391,False,Salmon,10,50,False
57.89474,True,True,10,34.84578,False,Salmon,10,50,False
63.15789,True,True,10,43.76836,False,Salmon,10,50,False
68.42105,True,True,10,53.78200,False,Salmon,10,50,False
73.68421,True,True,10,61.82333,False,Salmon,10,50,False
78.94737,True,True,10,66.61771,False,Salmon,10,50,False
84.21053,True,True,10,69.79123,False,Salmon,10,50,False
89.47368,True,True,10,71.85271,False,Salmon,10,50,False
94.73684,True,True,10,73.26899,False,Salmon,10,50,False
100.00000,True,True,10,74.40726,False,Salmon,10,50,False
0.00000,True,True,0,0.00000,False,Salmon,10,75,False
5.26316,True,True,0,1.88981,False,Salmon,10,75,False
10.52632,True,True,0,3.88640,False,Salmon,10,75,False
15.78947,True,True,0,6.08050,False,Salmon,10,75,False
21.05263,True,True,0,8.67499,False,Salmon,10,75,False
26.31579,True,True,0,11.76596,False,Salmon,10,75,False
31.57895,True,True,0,15.11851,False,Salmon,10,75,False
36.84211,True,True,0,19.50139,False,Salmon,10,75,False
42.10526,True,True,0,24.66902,False,Salmon,10,75,False
47.36842,True,True,0,31.04313,False,Salmon,10,75,False
52.63158,True,True,0,39.63805,False,Salmon,10,75,False
57.89474,True,True,0,49.11382,False,Salmon,10,75,False
63.15789,True,True,0,57.85821,False,Salmon,10,75,False
68.42105,True,True,0,64.25902,False,Salmon,10,75,False
73.68421,True,True,0,68.22016,False,Salmon,10,75,False
78.94737,True,True,0,70.67051,False,Salmon,10,75,False
84.21053,True,True,0,72.26671,False,Salmon,10,75,False
89.47368,True,True,0,73.47854,False,Salmon,10,75,False
94.73684,True,True,0,74.26863,False,Salmon,10,75,False
100.00000,True,True,0,75.28294,False,Salmon,10,75,False
0.00000,True,True,10,0.00000,False,Salmon,10,75,False
5.26316,True,True,10,1.38310,False,Salmon,10,75,False
10.52632,True,True,10,2.69145,False,Salmon,10,75,False
15.78947,True,True,10,4.15999,False,Salmon,10,75,False
21.05263,True,True,10,5.84748,False,Salmon,10,75,False
26.31579,True,True,10,7.83403,False,Salmon,10,75,False
31.57895,True,True,10,10.40799,False,Salmon,10,75,False
36.84211,True,True,10,13.56403,False,Salmon,10,75,False
42.10526,True,True,10,17.04048,False,Salmon,10,75,False
47.36842,True,True,10,21.59564,False,Salmon,10,75,False
52.63158,True,True,10,27.16544,False,Salmon,10,75,False
57.89474,True,True,10,34.09698,False,Salmon,10,75,False
63.15789,True,True,10,43.27673,False,Salmon,10,75,False
68.42105,True,True,10,53.67404,False,Salmon,10,75,False
73.68421,True,True,10,61.88188,False,Salmon,10,75,False
78.94737,True,True,10,66.30354,False,Salmon,10,75,False
84.21053,True,True,10,69.11780,False,Salmon,10,75,False
89.47368,True,True,10,71.02424,False,Salmon,10,75,False
94.73684,True,True,10,72.34327,False,Salmon,10,75,False
100.00000,True,True,10,75.54737,False,Salmon,10,75,False
0.00000,True,True,0,0.00000,False,Salmon,10,100,False
5.26316,True,True,0,2.94413,False,Salmon,10,100,False
10.52632,True,True,0,6.06269,False,Salmon,10,100,False
15.78947,True,True,0,9.22353,False,Salmon,10,100,False
21.05263,True,True,0,12.62752,False,Salmon,10,100,False
26.31579,True,True,0,16.40679,False,Salmon,10,100,False
31.57895,True,True,0,20.83620,False,Salmon,10,100,False
36.84211,True,True,0,26.03203,False,Salmon,10,100,False
42.10526,True,True,0,32.48586,False,Salmon,10,100,False
47.36842,True,True,0,40.52011,False,Salmon,10,100,False
52.63158,True,True,0,49.20450,False,Salmon,10,100,False
57.89474,True,True,0,57.46075,False,Salmon,10,100,False
63.15789,True,True,0,63.47587,False,Salmon,10,100,False
68.42105,True,True,0,66.88514,False,Salmon,10,100,False
73.68421,True,True,0,69.25313,False,Salmon,10,100,False
78.94737,True,True,0,70.91284,False,Salmon,10,100,False
84.21053,True,True,0,72.18140,False,Salmon,10,100,False
89.47368,True,True,0,72.92669,False,Salmon,10,100,False
94.73684,True,True,0,73.46054,False,Salmon,10,100,False
100.00000,True,True,0,78.84138,False,Salmon,10,100,False
0.00000,True,True,10,0.00000,False,Salmon,10,100,False
5.26316,True,True,10,1.63438,False,Salmon,10,100,False
10.52632,True,True,10,3.47240,False,Salmon,10,100,False
15.78947,True,True,10,5.38875,False,Salmon,10,100,False
21.05263,True,True,10,7.64973,False,Salmon,10,100,False
26.31579,True,True,10,10.09347,False,Salmon,10,100,False
31.57895,True,True,10,13.01760,False,Salmon,10,100,False
36.84211,True,True,10,16.79286,False,Salmon,10,100,False
42.10526,True,True,10,21.29915,False,Salmon,10,100,False
47.36842,True,True,10,26.61480,False,Salmon,10,100,False
52.63158,True,True,10,32.62493,False,Salmon,10,100,False
57.89474,True,True,10,40.59318,False,Salmon,10,100,False
63.15789,True,True,10,50.38379,False,Salmon,10,100,False
68.42105,True,True,10,58.48781,False,Salmon,10,100,False
73.68421,True,True,10,63.69902,False,Salmon,10,100,False
78.94737,True,True,10,66.81635,False,Salmon,10,100,False
84.21053,True,True,10,68.80058,False,Salmon,10,100,False
89.47368,True,True,10,70.07989,False,Salmon,10,100,False
94.73684,True,True,10,70.97802,False,Salmon,10,100,False
100.00000,True,True,10,71.75082,False,Salmon,10,100,False
0.00000,True,True,0,0.00000,False,RSEM,10,50,False
5.26316,True,True,0,8.89720,False,RSEM,10,50,False
10.52632,True,True,0,17.62350,False,RSEM,10,50,False
15.78947,True,True,0,25.75701,False,RSEM,10,50,False
21.05263,True,True,0,33.50067,False,RSEM,10,50,False
26.31579,True,True,0,40.79039,False,RSEM,10,50,False
31.57895,True,True,0,48.09613,False,RSEM,10,50,False
36.84211,True,True,0,54.01335,False,RSEM,10,50,False
42.10526,True,True,0,59.20961,False,RSEM,10,50,False
47.36842,True,True,0,63.39119,False,RSEM,10,50,False
52.63158,True,True,0,66.70227,False,RSEM,10,50,False
57.89474,True,True,0,69.28171,False,RSEM,10,50,False
63.15789,True,True,0,71.28438,False,RSEM,10,50,False
68.42105,True,True,0,72.89186,False,RSEM,10,50,False
73.68421,True,True,0,74.12550,False,RSEM,10,50,False
78.94737,True,True,0,75.04940,False,RSEM,10,50,False
84.21053,True,True,0,75.70628,False,RSEM,10,50,False
89.47368,True,True,0,76.24566,False,RSEM,10,50,False
94.73684,True,True,0,76.55541,False,RSEM,10,50,False
100.00000,True,True,0,77.18024,False,RSEM,10,50,False
0.00000,True,True,10,0.00000,False,RSEM,10,50,False
5.26316,True,True,10,5.54448,False,RSEM,10,50,False
10.52632,True,True,10,11.43517,False,RSEM,10,50,False
15.78947,True,True,10,17.63009,False,RSEM,10,50,False
21.05263,True,True,10,24.00336,False,RSEM,10,50,False
26.31579,True,True,10,30.26123,False,RSEM,10,50,False
31.57895,True,True,10,36.86005,False,RSEM,10,50,False
36.84211,True,True,10,43.32774,False,RSEM,10,50,False
42.10526,True,True,10,49.65380,False,RSEM,10,50,False
47.36842,True,True,10,55.05141,False,RSEM,10,50,False
52.63158,True,True,10,59.66744,False,RSEM,10,50,False
57.89474,True,True,10,63.22912,False,RSEM,10,50,False
63.15789,True,True,10,65.85711,False,RSEM,10,50,False
68.42105,True,True,10,67.75073,False,RSEM,10,50,False
73.68421,True,True,10,69.32438,False,RSEM,10,50,False
78.94737,True,True,10,70.59903,False,RSEM,10,50,False
84.21053,True,True,10,71.66911,False,RSEM,10,50,False
89.47368,True,True,10,72.60806,False,RSEM,10,50,False
94.73684,True,True,10,73.18506,False,RSEM,10,50,False
100.00000,True,True,10,73.89845,False,RSEM,10,50,False
0.00000,True,True,0,0.00000,False,RSEM,10,75,False
5.26316,True,True,0,8.13581,False,RSEM,10,75,False
10.52632,True,True,0,16.15951,False,RSEM,10,75,False
15.78947,True,True,0,23.78283,False,RSEM,10,75,False
21.05263,True,True,0,31.60367,False,RSEM,10,75,False
26.31579,True,True,0,38.58104,False,RSEM,10,75,False
31.57895,True,True,0,45.25411,False,RSEM,10,75,False
36.84211,True,True,0,51.37732,False,RSEM,10,75,False
42.10526,True,True,0,56.66773,False,RSEM,10,75,False
47.36842,True,True,0,60.79970,False,RSEM,10,75,False
52.63158,True,True,0,64.20564,False,RSEM,10,75,False
57.89474,True,True,0,66.63464,False,RSEM,10,75,False
63.15789,True,True,0,68.52979,False,RSEM,10,75,False
68.42105,True,True,0,70.13133,False,RSEM,10,75,False
73.68421,True,True,0,71.30579,False,RSEM,10,75,False
78.94737,True,True,0,71.99979,False,RSEM,10,75,False
84.21053,True,True,0,72.67243,False,RSEM,10,75,False
89.47368,True,True,0,73.12086,False,RSEM,10,75,False
94.73684,True,True,0,73.43049,False,RSEM,10,75,False
100.00000,True,True,0,74.36472,False,RSEM,10,75,False
0.00000,True,True,10,0.00000,False,RSEM,10,75,False
5.26316,True,True,10,6.13585,False,RSEM,10,75,False
10.52632,True,True,10,12.13820,False,RSEM,10,75,False
15.78947,True,True,10,18.48766,False,RSEM,10,75,False
21.05263,True,True,10,24.92791,False,RSEM,10,75,False
26.31579,True,True,10,30.92492,False,RSEM,10,75,False
31.57895,True,True,10,37.26370,False,RSEM,10,75,False
36.84211,True,True,10,43.51169,False,RSEM,10,75,False
42.10526,True,True,10,48.94265,False,RSEM,10,75,False
47.36842,True,True,10,54.52312,False,RSEM,10,75,False
52.63158,True,True,10,58.93410,False,RSEM,10,75,False
57.89474,True,True,10,62.13820,False,RSEM,10,75,False
63.15789,True,True,10,64.44516,False,RSEM,10,75,False
68.42105,True,True,10,66.19139,False,RSEM,10,75,False
73.68421,True,True,10,67.60654,False,RSEM,10,75,False
78.94737,True,True,10,68.84012,False,RSEM,10,75,False
84.21053,True,True,10,69.74794,False,RSEM,10,75,False
89.47368,True,True,10,70.45819,False,RSEM,10,75,False
94.73684,True,True,10,70.97084,False,RSEM,10,75,False
100.00000,True,True,10,74.22301,False,RSEM,10,75,False
0.00000,True,True,0,0.00000,False,RSEM,10,100,False
5.26316,True,True,0,7.61140,False,RSEM,10,100,False
10.52632,True,True,0,14.68365,False,RSEM,10,100,False
15.78947,True,True,0,21.49162,False,RSEM,10,100,False
21.05263,True,True,0,28.42645,False,RSEM,10,100,False
26.31579,True,True,0,34.83271,False,RSEM,10,100,False
31.57895,True,True,0,41.00111,False,RSEM,10,100,False
36.84211,True,True,0,47.18537,False,RSEM,10,100,False
42.10526,True,True,0,52.80406,False,RSEM,10,100,False
47.36842,True,True,0,58.22718,False,RSEM,10,100,False
52.63158,True,True,0,62.55087,False,RSEM,10,100,False
57.89474,True,True,0,66.15043,False,RSEM,10,100,False
63.15789,True,True,0,68.70342,False,RSEM,10,100,False
68.42105,True,True,0,70.28913,False,RSEM,10,100,False
73.68421,True,True,0,71.54712,False,RSEM,10,100,False
78.94737,True,True,0,72.44569,False,RSEM,10,100,False
84.21053,True,True,0,73.21211,False,RSEM,10,100,False
89.47368,True,True,0,73.67726,False,RSEM,10,100,False
94.73684,True,True,0,74.04197,False,RSEM,10,100,False
100.00000,True,True,0,79.42809,False,RSEM,10,100,False
0.00000,True,True,10,0.00000,False,RSEM,10,100,False
5.26316,True,True,10,4.53762,False,RSEM,10,100,False
10.52632,True,True,10,9.13268,False,RSEM,10,100,False
15.78947,True,True,10,14.67808,False,RSEM,10,100,False
21.05263,True,True,10,20.64122,False,RSEM,10,100,False
26.31579,True,True,10,26.77145,False,RSEM,10,100,False
31.57895,True,True,10,32.70847,False,RSEM,10,100,False
36.84211,True,True,10,39.07890,False,RSEM,10,100,False
42.10526,True,True,10,45.53809,False,RSEM,10,100,False
47.36842,True,True,10,51.66310,False,RSEM,10,100,False
52.63158,True,True,10,56.69678,False,RSEM,10,100,False
57.89474,True,True,10,60.82711,False,RSEM,10,100,False
63.15789,True,True,10,63.75124,False,RSEM,10,100,False
68.42105,True,True,10,65.89212,False,RSEM,10,100,False
73.68421,True,True,10,67.36463,False,RSEM,10,100,False
78.94737,True,True,10,68.68571,False,RSEM,10,100,False
84.21053,True,True,10,69.56817,False,RSEM,10,100,False
89.47368,True,True,10,70.26787,False,RSEM,10,100,False
94.73684,True,True,10,70.75349,False,RSEM,10,100,False
100.00000,True,True,10,71.36964,False,RSEM,10,100,False
0.00000,True,True,0,0.00000,False,Kallisto,10,50,False
5.26316,True,True,0,6.69693,False,Kallisto,10,50,False
10.52632,True,True,0,14.16288,False,Kallisto,10,50,False
15.78947,True,True,0,22.74499,False,Kallisto,10,50,False
21.05263,True,True,0,31.85581,False,Kallisto,10,50,False
26.31579,True,True,0,40.42724,False,Kallisto,10,50,False
31.57895,True,True,0,48.21362,False,Kallisto,10,50,False
36.84211,True,True,0,54.11482,False,Kallisto,10,50,False
42.10526,True,True,0,58.88919,False,Kallisto,10,50,False
47.36842,True,True,0,62.37650,False,Kallisto,10,50,False
52.63158,True,True,0,65.00935,False,Kallisto,10,50,False
57.89474,True,True,0,67.20961,False,Kallisto,10,50,False
63.15789,True,True,0,68.93992,False,Kallisto,10,50,False
68.42105,True,True,0,70.34980,False,Kallisto,10,50,False
73.68421,True,True,0,71.43391,False,Kallisto,10,50,False
78.94737,True,True,0,72.37917,False,Kallisto,10,50,False
84.21053,True,True,0,73.22830,False,Kallisto,10,50,False
89.47368,True,True,0,73.69826,False,Kallisto,10,50,False
94.73684,True,True,0,74.06676,False,Kallisto,10,50,False
100.00000,True,True,0,74.71829,False,Kallisto,10,50,False
0.00000,True,True,10,0.00000,False,Kallisto,10,50,False
5.26316,True,True,10,3.11057,False,Kallisto,10,50,False
10.52632,True,True,10,6.59883,False,Kallisto,10,50,False
15.78947,True,True,10,10.80571,False,Kallisto,10,50,False
21.05263,True,True,10,15.60533,False,Kallisto,10,50,False
26.31579,True,True,10,21.50126,False,Kallisto,10,50,False
31.57895,True,True,10,29.51112,False,Kallisto,10,50,False
36.84211,True,True,10,38.13995,False,Kallisto,10,50,False
42.10526,True,True,10,45.90327,False,Kallisto,10,50,False
47.36842,True,True,10,52.07721,False,Kallisto,10,50,False
52.63158,True,True,10,56.76144,False,Kallisto,10,50,False
57.89474,True,True,10,60.17100,False,Kallisto,10,50,False
63.15789,True,True,10,62.74654,False,Kallisto,10,50,False
68.42105,True,True,10,64.93915,False,Kallisto,10,50,False
73.68421,True,True,10,66.76458,False,Kallisto,10,50,False
78.94737,True,True,10,68.03924,False,Kallisto,10,50,False
84.21053,True,True,10,69.15653,False,Kallisto,10,50,False
89.47368,True,True,10,70.10596,False,Kallisto,10,50,False
94.73684,True,True,10,70.80361,False,Kallisto,10,50,False
100.00000,True,True,10,71.64289,False,Kallisto,10,50,False
0.00000,True,True,0,0.00000,False,Kallisto,10,75,False
5.26316,True,True,0,7.28166,False,Kallisto,10,75,False
10.52632,True,True,0,15.17724,False,Kallisto,10,75,False
15.78947,True,True,0,24.02840,False,Kallisto,10,75,False
21.05263,True,True,0,32.30301,False,Kallisto,10,75,False
26.31579,True,True,0,40.43882,False,Kallisto,10,75,False
31.57895,True,True,0,47.60303,False,Kallisto,10,75,False
36.84211,True,True,0,53.05894,False,Kallisto,10,75,False
42.10526,True,True,0,57.00406,False,Kallisto,10,75,False
47.36842,True,True,0,60.13239,False,Kallisto,10,75,False
52.63158,True,True,0,62.72688,False,Kallisto,10,75,False
57.89474,True,True,0,64.86761,False,Kallisto,10,75,False
63.15789,True,True,0,66.55990,False,Kallisto,10,75,False
68.42105,True,True,0,67.78240,False,Kallisto,10,75,False
73.68421,True,True,0,68.90348,False,Kallisto,10,75,False
78.94737,True,True,0,69.79500,False,Kallisto,10,75,False
84.21053,True,True,0,70.41960,False,Kallisto,10,75,False
89.47368,True,True,0,71.00149,False,Kallisto,10,75,False
94.73684,True,True,0,71.43925,False,Kallisto,10,75,False
100.00000,True,True,0,72.58168,False,Kallisto,10,75,False
0.00000,True,True,10,0.00000,False,Kallisto,10,75,False
5.26316,True,True,10,3.57257,False,Kallisto,10,75,False
10.52632,True,True,10,7.35875,False,Kallisto,10,75,False
15.78947,True,True,10,11.81779,False,Kallisto,10,75,False
21.05263,True,True,10,17.11524,False,Kallisto,10,75,False
26.31579,True,True,10,23.60889,False,Kallisto,10,75,False
31.57895,True,True,10,31.60312,False,Kallisto,10,75,False
36.84211,True,True,10,39.95514,False,Kallisto,10,75,False
42.10526,True,True,10,47.26049,False,Kallisto,10,75,False
47.36842,True,True,10,52.55260,False,Kallisto,10,75,False
52.63158,True,True,10,56.37616,False,Kallisto,10,75,False
57.89474,True,True,10,59.33996,False,Kallisto,10,75,False
63.15789,True,True,10,61.75371,False,Kallisto,10,75,False
68.42105,True,True,10,63.58005,False,Kallisto,10,75,False
73.68421,True,True,10,65.12336,False,Kallisto,10,75,False
78.94737,True,True,10,66.42102,False,Kallisto,10,75,False
84.21053,True,True,10,67.51575,False,Kallisto,10,75,False
89.47368,True,True,10,68.51971,False,Kallisto,10,75,False
94.73684,True,True,10,69.08042,False,Kallisto,10,75,False
100.00000,True,True,10,72.24714,False,Kallisto,10,75,False
0.00000,True,True,0,0.00000,False,Kallisto,10,100,False
5.26316,True,True,0,7.10397,False,Kallisto,10,100,False
10.52632,True,True,0,15.18051,False,Kallisto,10,100,False
15.78947,True,True,0,23.83847,False,Kallisto,10,100,False
21.05263,True,True,0,32.18986,False,Kallisto,10,100,False
26.31579,True,True,0,40.38797,False,Kallisto,10,100,False
31.57895,True,True,0,47.30165,False,Kallisto,10,100,False
36.84211,True,True,0,52.62435,False,Kallisto,10,100,False
42.10526,True,True,0,56.69961,False,Kallisto,10,100,False
47.36842,True,True,0,59.96617,False,Kallisto,10,100,False
52.63158,True,True,0,62.39759,False,Kallisto,10,100,False
57.89474,True,True,0,64.28458,False,Kallisto,10,100,False
63.15789,True,True,0,66.03415,False,Kallisto,10,100,False
68.42105,True,True,0,67.38200,False,Kallisto,10,100,False
73.68421,True,True,0,68.43914,False,Kallisto,10,100,False
78.94737,True,True,0,69.20027,False,Kallisto,10,100,False
84.21053,True,True,0,69.79227,False,Kallisto,10,100,False
89.47368,True,True,0,70.41598,False,Kallisto,10,100,False
94.73684,True,True,0,70.87584,False,Kallisto,10,100,False
100.00000,True,True,0,76.17210,False,Kallisto,10,100,False
0.00000,True,True,10,0.00000,False,Kallisto,10,100,False
5.26316,True,True,10,3.17477,False,Kallisto,10,100,False
10.52632,True,True,10,6.65762,False,Kallisto,10,100,False
15.78947,True,True,10,10.40677,False,Kallisto,10,100,False
21.05263,True,True,10,15.09060,False,Kallisto,10,100,False
26.31579,True,True,10,20.95974,False,Kallisto,10,100,False
31.57895,True,True,10,28.20218,False,Kallisto,10,100,False
