"","bias","errors","noise_perc","paired_end","read_depth","read_length","stranded","Cufflinks","Express","RSEM","Kallisto","Sailfish","Salmon"
"35","True","True",0,"True",50,75,"False",0.78695,0.8151,0.82457,0.80484,0.87287,0.84822
"36","True","True",0,"True",50,75,"True",0.77728,0.80246,0.82102,0.78422,0.84362,0.81649
"37","True","True",10,"False",10,100,"False",0.89666,0.94199,0.91457,0.93718,0.93003,0.96726
"38","True","True",10,"False",10,100,"True",0.89179,0.93272,0.92726,0.94539,0.92588,0.96506
"39","True","True",10,"False",10,50,"False",0.89063,0.94115,0.89205,0.93789,0.93952,0.97068
"40","True","True",10,"False",10,50,"True",0.90314,0.93836,0.88395,0.95165,0.93895,0.97422
"41","True","True",10,"False",10,75,"False",0.89683,0.9372,0.88529,0.93026,0.93036,0.97431
"42","True","True",10,"False",10,75,"True",0.89844,0.93554,0.89006,0.94768,0.92743,0.96708
"43","True","True",10,"False",30,100,"False",0.87472,0.93372,0.94248,0.92775,0.922,0.96897
"44","True","True",10,"False",30,100,"True",0.85847,0.92257,0.89457,0.94315,0.90961,0.95904
"45","True","True",10,"False",30,50,"False",0.88398,0.94065,0.87371,0.93933,0.9446,0.97677
"46","True","True",10,"False",30,50,"True",0.89788,0.93691,0.87325,0.95316,0.93338,0.97341
"47","True","True",10,"False",30,75,"False",0.87053,0.93505,0.86132,0.93069,0.92372,0.96968
"48","True","True",10,"False",30,75,"True",0.87227,0.93094,0.87901,0.94491,0.92498,0.96674
"49","True","True",10,"False",50,100,"False",0.86915,0.92584,0.91395,0.92653,0.91719,0.96719
"50","True","True",10,"False",50,100,"True",0.88425,0.92303,0.8811,0.9457,0.92408,0.96822
"51","True","True",10,"False",50,50,"False",0.8791,0.94434,0.87208,0.93827,0.93737,0.97193
"52","True","True",10,"False",50,50,"True",0.88337,0.94258,0.88962,0.95551,0.94269,0.97564
"53","True","True",10,"False",50,75,"False",0.87461,0.93374,0.88062,0.9271,0.92752,0.96879
"54","True","True",10,"False",50,75,"True",0.87407,0.92849,0.86354,0.94834,0.92531,0.96633
"55","True","True",10,"True",10,100,"False",0.86488,0.90418,0.89131,0.92065,0.94602,0.93099
"56","True","True",10,"True",10,100,"True",0.86803,0.90182,0.89316,0.92116,0.94624,0.9295
"57","True","True",10,"True",10,50,"False",0.85468,0.90329,0.90793,0.92851,0.95335,0.93683
"58","True","True",10,"True",10,50,"True",0.84976,0.89112,0.88832,0.92541,0.94693,0.93063
"59","True","True",10,"True",10,75,"False",0.85948,0.90387,0.89094,0.92657,0.94632,0.93618
"60","True","True",10,"True",10,75,"True",0.86345,0.90481,0.88674,0.92837,0.95443,0.93561
"61","True","True",10,"True",30,100,"False",0.83241,0.88831,0.87224,0.90692,0.93779,0.91806
"62","True","True",10,"True",30,100,"True",0.84072,0.89077,0.8676,0.92365,0.9544,0.93028
"63","True","True",10,"True",30,50,"False",0.82808,0.89541,0.91447,0.92648,0.96221,0.93585
"64","True","True",10,"True",30,50,"True",0.82904,0.87493,0.91118,0.93543,0.96067,0.93807
"65","True","True",10,"True",30,75,"False",0.83728,0.88838,0.87526,0.91515,0.94234,0.92314
"66","True","True",10,"True",30,75,"True",0.81932,0.87626,0.85959,0.91396,0.93693,0.92138
"67","True","True",10,"True",50,100,"False",0.83282,0.88709,0.86748,0.91893,0.95301,0.93084
"68","True","True",10,"True",50,100,"True",0.81331,0.87579,0.85485,0.92119,0.96311,0.92584
"69","True","True",10,"True",50,50,"False",0.82716,0.88803,0.89594,0.92868,0.95877,0.93043
"70","True","True",10,"True",50,50,"True",0.80948,0.87099,0.86866,0.92837,0.95433,0.9316
"71","True","True",10,"True",50,75,"False",0.82337,0.88267,0.86388,0.91617,0.9484,0.92626
"72","True","True",10,"True",50,75,"True",0.84994,0.87386,0.86446,0.91448,0.95126,0.9219
