absolute percent error,bias,errors,noise_perc,non-zero-perc,paired_end,quant_method,read_depth,read_length,stranded
36.84211,True,True,0,57.94704,False,Cufflinks,10,100,False
42.10526,True,True,0,52.86749,False,Cufflinks,10,100,False
47.36842,True,True,0,47.85665,False,Cufflinks,10,100,False
52.63158,True,True,0,43.63338,False,Cufflinks,10,100,False
57.89474,True,True,0,40.19240,False,Cufflinks,10,100,False
63.15789,True,True,0,37.70284,False,Cufflinks,10,100,False
68.42105,True,True,0,35.68370,False,Cufflinks,10,100,False
73.68421,True,True,0,34.09271,False,Cufflinks,10,100,False
78.94737,True,True,0,32.96686,False,Cufflinks,10,100,False
84.21053,True,True,0,32.03129,False,Cufflinks,10,100,False
89.47368,True,True,0,31.15915,False,Cufflinks,10,100,False
94.73684,True,True,0,30.43501,False,Cufflinks,10,100,False
100.00000,True,True,0,9.45082,False,Cufflinks,10,100,False
0.00000,True,True,10,100.00000,False,Cufflinks,10,100,False
5.26316,True,True,10,94.53814,False,Cufflinks,10,100,False
10.52632,True,True,10,89.09195,False,Cufflinks,10,100,False
15.78947,True,True,10,83.65621,False,Cufflinks,10,100,False
21.05263,True,True,10,78.24657,False,Cufflinks,10,100,False
26.31579,True,True,10,72.72727,False,Cufflinks,10,100,False
31.57895,True,True,10,67.55783,False,Cufflinks,10,100,False
36.84211,True,True,10,62.27351,False,Cufflinks,10,100,False
42.10526,True,True,10,56.88998,False,Cufflinks,10,100,False
47.36842,True,True,10,51.97640,False,Cufflinks,10,100,False
52.63158,True,True,10,47.17769,False,Cufflinks,10,100,False
57.89474,True,True,10,43.13613,False,Cufflinks,10,100,False
63.15789,True,True,10,39.77338,False,Cufflinks,10,100,False
68.42105,True,True,10,37.08945,False,Cufflinks,10,100,False
73.68421,True,True,10,35.30886,False,Cufflinks,10,100,False
78.94737,True,True,10,33.98778,False,Cufflinks,10,100,False
84.21053,True,True,10,32.93823,False,Cufflinks,10,100,False
89.47368,True,True,10,32.01922,False,Cufflinks,10,100,False
94.73684,True,True,10,31.30907,False,Cufflinks,10,100,False
100.00000,True,True,10,15.37257,False,Cufflinks,10,100,False
0.00000,True,True,0,100.00000,False,Salmon,10,50,False
5.26316,True,True,0,98.24299,False,Salmon,10,50,False
10.52632,True,True,0,96.26702,False,Salmon,10,50,False
15.78947,True,True,0,94.24833,False,Salmon,10,50,False
21.05263,True,True,0,91.71696,False,Salmon,10,50,False
26.31579,True,True,0,88.67824,False,Salmon,10,50,False
31.57895,True,True,0,85.13752,False,Salmon,10,50,False
36.84211,True,True,0,80.65688,False,Salmon,10,50,False
42.10526,True,True,0,75.80774,False,Salmon,10,50,False
47.36842,True,True,0,69.35113,False,Salmon,10,50,False
52.63158,True,True,0,61.17490,False,Salmon,10,50,False
57.89474,True,True,0,51.70628,False,Salmon,10,50,False
63.15789,True,True,0,42.17891,False,Salmon,10,50,False
68.42105,True,True,0,35.31642,False,Salmon,10,50,False
73.68421,True,True,0,31.10814,False,Salmon,10,50,False
78.94737,True,True,0,28.38451,False,Salmon,10,50,False
84.21053,True,True,0,26.37650,False,Salmon,10,50,False
89.47368,True,True,0,25.07343,False,Salmon,10,50,False
94.73684,True,True,0,24.33645,False,Salmon,10,50,False
100.00000,True,True,0,7.19893,False,Salmon,10,50,False
0.00000,True,True,10,100.00000,False,Salmon,10,50,False
5.26316,True,True,10,98.39488,False,Salmon,10,50,False
10.52632,True,True,10,96.93663,False,Salmon,10,50,False
15.78947,True,True,10,95.46790,False,Salmon,10,50,False
21.05263,True,True,10,93.82081,False,Salmon,10,50,False
26.31579,True,True,10,92.00063,False,Salmon,10,50,False
31.57895,True,True,10,89.67688,False,Salmon,10,50,False
36.84211,True,True,10,86.73416,False,Salmon,10,50,False
42.10526,True,True,10,83.14624,False,Salmon,10,50,False
47.36842,True,True,10,78.43055,False,Salmon,10,50,False
52.63158,True,True,10,72.56609,False,Salmon,10,50,False
57.89474,True,True,10,65.15422,False,Salmon,10,50,False
63.15789,True,True,10,56.23164,False,Salmon,10,50,False
68.42105,True,True,10,46.21800,False,Salmon,10,50,False
73.68421,True,True,10,38.17667,False,Salmon,10,50,False
78.94737,True,True,10,33.38229,False,Salmon,10,50,False
84.21053,True,True,10,30.20877,False,Salmon,10,50,False
89.47368,True,True,10,28.14729,False,Salmon,10,50,False
94.73684,True,True,10,26.73101,False,Salmon,10,50,False
100.00000,True,True,10,13.31830,False,Salmon,10,50,False
0.00000,True,True,0,100.00000,False,Salmon,10,75,False
5.26316,True,True,0,98.11019,False,Salmon,10,75,False
10.52632,True,True,0,96.11360,False,Salmon,10,75,False
15.78947,True,True,0,93.91950,False,Salmon,10,75,False
21.05263,True,True,0,91.32501,False,Salmon,10,75,False
26.31579,True,True,0,88.23404,False,Salmon,10,75,False
31.57895,True,True,0,84.88149,False,Salmon,10,75,False
36.84211,True,True,0,80.49861,False,Salmon,10,75,False
42.10526,True,True,0,75.33098,False,Salmon,10,75,False
47.36842,True,True,0,68.95687,False,Salmon,10,75,False
52.63158,True,True,0,60.36195,False,Salmon,10,75,False
57.89474,True,True,0,50.88618,False,Salmon,10,75,False
63.15789,True,True,0,42.14179,False,Salmon,10,75,False
68.42105,True,True,0,35.74098,False,Salmon,10,75,False
73.68421,True,True,0,31.77984,False,Salmon,10,75,False
78.94737,True,True,0,29.32949,False,Salmon,10,75,False
84.21053,True,True,0,27.73329,False,Salmon,10,75,False
89.47368,True,True,0,26.52146,False,Salmon,10,75,False
94.73684,True,True,0,25.73137,False,Salmon,10,75,False
100.00000,True,True,0,4.61243,False,Salmon,10,75,False
0.00000,True,True,10,100.00000,False,Salmon,10,75,False
5.26316,True,True,10,98.61690,False,Salmon,10,75,False
10.52632,True,True,10,97.30855,False,Salmon,10,75,False
15.78947,True,True,10,95.84001,False,Salmon,10,75,False
21.05263,True,True,10,94.15252,False,Salmon,10,75,False
26.31579,True,True,10,92.16597,False,Salmon,10,75,False
31.57895,True,True,10,89.59201,False,Salmon,10,75,False
36.84211,True,True,10,86.43597,False,Salmon,10,75,False
42.10526,True,True,10,82.95952,False,Salmon,10,75,False
47.36842,True,True,10,78.40436,False,Salmon,10,75,False
52.63158,True,True,10,72.83456,False,Salmon,10,75,False
57.89474,True,True,10,65.90302,False,Salmon,10,75,False
63.15789,True,True,10,56.72327,False,Salmon,10,75,False
68.42105,True,True,10,46.32596,False,Salmon,10,75,False
73.68421,True,True,10,38.11812,False,Salmon,10,75,False
78.94737,True,True,10,33.69646,False,Salmon,10,75,False
84.21053,True,True,10,30.88220,False,Salmon,10,75,False
89.47368,True,True,10,28.97576,False,Salmon,10,75,False
94.73684,True,True,10,27.65673,False,Salmon,10,75,False
100.00000,True,True,10,9.94339,False,Salmon,10,75,False
0.00000,True,True,0,100.00000,False,Salmon,10,100,False
5.26316,True,True,0,97.05587,False,Salmon,10,100,False
10.52632,True,True,0,93.93731,False,Salmon,10,100,False
15.78947,True,True,0,90.77647,False,Salmon,10,100,False
21.05263,True,True,0,87.37248,False,Salmon,10,100,False
26.31579,True,True,0,83.59321,False,Salmon,10,100,False
31.57895,True,True,0,79.16380,False,Salmon,10,100,False
36.84211,True,True,0,73.96797,False,Salmon,10,100,False
42.10526,True,True,0,67.51414,False,Salmon,10,100,False
47.36842,True,True,0,59.47989,False,Salmon,10,100,False
52.63158,True,True,0,50.79550,False,Salmon,10,100,False
57.89474,True,True,0,42.53925,False,Salmon,10,100,False
63.15789,True,True,0,36.52413,False,Salmon,10,100,False
68.42105,True,True,0,33.11486,False,Salmon,10,100,False
73.68421,True,True,0,30.74687,False,Salmon,10,100,False
78.94737,True,True,0,29.08716,False,Salmon,10,100,False
84.21053,True,True,0,27.81860,False,Salmon,10,100,False
89.47368,True,True,0,27.07331,False,Salmon,10,100,False
94.73684,True,True,0,26.53946,False,Salmon,10,100,False
100.00000,True,True,0,5.73498,False,Salmon,10,100,False
0.00000,True,True,10,100.00000,False,Salmon,10,100,False
5.26316,True,True,10,98.36562,False,Salmon,10,100,False
10.52632,True,True,10,96.52760,False,Salmon,10,100,False
15.78947,True,True,10,94.61125,False,Salmon,10,100,False
21.05263,True,True,10,92.35027,False,Salmon,10,100,False
26.31579,True,True,10,89.90653,False,Salmon,10,100,False
31.57895,True,True,10,86.98240,False,Salmon,10,100,False
36.84211,True,True,10,83.20714,False,Salmon,10,100,False
42.10526,True,True,10,78.70085,False,Salmon,10,100,False
47.36842,True,True,10,73.38520,False,Salmon,10,100,False
52.63158,True,True,10,67.37507,False,Salmon,10,100,False
57.89474,True,True,10,59.40682,False,Salmon,10,100,False
63.15789,True,True,10,49.61621,False,Salmon,10,100,False
68.42105,True,True,10,41.51219,False,Salmon,10,100,False
73.68421,True,True,10,36.30098,False,Salmon,10,100,False
78.94737,True,True,10,33.18365,False,Salmon,10,100,False
84.21053,True,True,10,31.19942,False,Salmon,10,100,False
89.47368,True,True,10,29.92011,False,Salmon,10,100,False
94.73684,True,True,10,29.02198,False,Salmon,10,100,False
100.00000,True,True,10,14.31257,False,Salmon,10,100,False
0.00000,True,True,0,100.00000,False,RSEM,10,50,False
5.26316,True,True,0,91.10280,False,RSEM,10,50,False
10.52632,True,True,0,82.37650,False,RSEM,10,50,False
15.78947,True,True,0,74.24299,False,RSEM,10,50,False
21.05263,True,True,0,66.49933,False,RSEM,10,50,False
26.31579,True,True,0,59.20961,False,RSEM,10,50,False
31.57895,True,True,0,51.90387,False,RSEM,10,50,False
36.84211,True,True,0,45.98665,False,RSEM,10,50,False
42.10526,True,True,0,40.79039,False,RSEM,10,50,False
47.36842,True,True,0,36.60881,False,RSEM,10,50,False
52.63158,True,True,0,33.29773,False,RSEM,10,50,False
57.89474,True,True,0,30.71829,False,RSEM,10,50,False
63.15789,True,True,0,28.71562,False,RSEM,10,50,False
68.42105,True,True,0,27.10814,False,RSEM,10,50,False
73.68421,True,True,0,25.87450,False,RSEM,10,50,False
78.94737,True,True,0,24.95060,False,RSEM,10,50,False
84.21053,True,True,0,24.29372,False,RSEM,10,50,False
89.47368,True,True,0,23.75434,False,RSEM,10,50,False
94.73684,True,True,0,23.44459,False,RSEM,10,50,False
100.00000,True,True,0,7.62083,False,RSEM,10,50,False
0.00000,True,True,10,100.00000,False,RSEM,10,50,False
5.26316,True,True,10,94.45552,False,RSEM,10,50,False
10.52632,True,True,10,88.56483,False,RSEM,10,50,False
15.78947,True,True,10,82.36991,False,RSEM,10,50,False
21.05263,True,True,10,75.99664,False,RSEM,10,50,False
26.31579,True,True,10,69.73877,False,RSEM,10,50,False
31.57895,True,True,10,63.13995,False,RSEM,10,50,False
36.84211,True,True,10,56.67226,False,RSEM,10,50,False
42.10526,True,True,10,50.34620,False,RSEM,10,50,False
47.36842,True,True,10,44.94859,False,RSEM,10,50,False
52.63158,True,True,10,40.33256,False,RSEM,10,50,False
57.89474,True,True,10,36.77088,False,RSEM,10,50,False
63.15789,True,True,10,34.14289,False,RSEM,10,50,False
68.42105,True,True,10,32.24927,False,RSEM,10,50,False
73.68421,True,True,10,30.67562,False,RSEM,10,50,False
78.94737,True,True,10,29.40097,False,RSEM,10,50,False
84.21053,True,True,10,28.33089,False,RSEM,10,50,False
89.47368,True,True,10,27.39194,False,RSEM,10,50,False
94.73684,True,True,10,26.81494,False,RSEM,10,50,False
100.00000,True,True,10,14.11561,False,RSEM,10,50,False
0.00000,True,True,0,100.00000,False,RSEM,10,75,False
5.26316,True,True,0,91.86419,False,RSEM,10,75,False
10.52632,True,True,0,83.84049,False,RSEM,10,75,False
15.78947,True,True,0,76.21717,False,RSEM,10,75,False
21.05263,True,True,0,68.39633,False,RSEM,10,75,False
26.31579,True,True,0,61.41896,False,RSEM,10,75,False
31.57895,True,True,0,54.74589,False,RSEM,10,75,False
36.84211,True,True,0,48.62268,False,RSEM,10,75,False
42.10526,True,True,0,43.33227,False,RSEM,10,75,False
47.36842,True,True,0,39.20030,False,RSEM,10,75,False
52.63158,True,True,0,35.79436,False,RSEM,10,75,False
57.89474,True,True,0,33.36536,False,RSEM,10,75,False
63.15789,True,True,0,31.47021,False,RSEM,10,75,False
68.42105,True,True,0,29.86867,False,RSEM,10,75,False
73.68421,True,True,0,28.69421,False,RSEM,10,75,False
78.94737,True,True,0,28.00021,False,RSEM,10,75,False
84.21053,True,True,0,27.32757,False,RSEM,10,75,False
89.47368,True,True,0,26.87914,False,RSEM,10,75,False
94.73684,True,True,0,26.56951,False,RSEM,10,75,False
100.00000,True,True,0,6.16058,False,RSEM,10,75,False
0.00000,True,True,10,100.00000,False,RSEM,10,75,False
5.26316,True,True,10,93.86415,False,RSEM,10,75,False
10.52632,True,True,10,87.86180,False,RSEM,10,75,False
15.78947,True,True,10,81.51234,False,RSEM,10,75,False
21.05263,True,True,10,75.07209,False,RSEM,10,75,False
26.31579,True,True,10,69.07508,False,RSEM,10,75,False
31.57895,True,True,10,62.73630,False,RSEM,10,75,False
36.84211,True,True,10,56.48831,False,RSEM,10,75,False
42.10526,True,True,10,51.05735,False,RSEM,10,75,False
47.36842,True,True,10,45.47688,False,RSEM,10,75,False
52.63158,True,True,10,41.06590,False,RSEM,10,75,False
57.89474,True,True,10,37.86180,False,RSEM,10,75,False
63.15789,True,True,10,35.55484,False,RSEM,10,75,False
68.42105,True,True,10,33.80861,False,RSEM,10,75,False
73.68421,True,True,10,32.39346,False,RSEM,10,75,False
78.94737,True,True,10,31.15988,False,RSEM,10,75,False
84.21053,True,True,10,30.25206,False,RSEM,10,75,False
89.47368,True,True,10,29.54181,False,RSEM,10,75,False
94.73684,True,True,10,29.02916,False,RSEM,10,75,False
100.00000,True,True,10,11.20367,False,RSEM,10,75,False
0.00000,True,True,0,100.00000,False,RSEM,10,100,False
5.26316,True,True,0,92.38860,False,RSEM,10,100,False
10.52632,True,True,0,85.31635,False,RSEM,10,100,False
15.78947,True,True,0,78.50838,False,RSEM,10,100,False
21.05263,True,True,0,71.57355,False,RSEM,10,100,False
26.31579,True,True,0,65.16729,False,RSEM,10,100,False
31.57895,True,True,0,58.99889,False,RSEM,10,100,False
36.84211,True,True,0,52.81463,False,RSEM,10,100,False
42.10526,True,True,0,47.19594,False,RSEM,10,100,False
47.36842,True,True,0,41.77282,False,RSEM,10,100,False
52.63158,True,True,0,37.44913,False,RSEM,10,100,False
57.89474,True,True,0,33.84957,False,RSEM,10,100,False
63.15789,True,True,0,31.29658,False,RSEM,10,100,False
68.42105,True,True,0,29.71087,False,RSEM,10,100,False
73.68421,True,True,0,28.45288,False,RSEM,10,100,False
78.94737,True,True,0,27.55431,False,RSEM,10,100,False
84.21053,True,True,0,26.78789,False,RSEM,10,100,False
89.47368,True,True,0,26.32274,False,RSEM,10,100,False
94.73684,True,True,0,25.95803,False,RSEM,10,100,False
100.00000,True,True,0,5.67683,False,RSEM,10,100,False
0.00000,True,True,10,100.00000,False,RSEM,10,100,False
5.26316,True,True,10,95.46238,False,RSEM,10,100,False
10.52632,True,True,10,90.86732,False,RSEM,10,100,False
15.78947,True,True,10,85.32192,False,RSEM,10,100,False
21.05263,True,True,10,79.35878,False,RSEM,10,100,False
26.31579,True,True,10,73.22855,False,RSEM,10,100,False
31.57895,True,True,10,67.29153,False,RSEM,10,100,False
36.84211,True,True,10,60.92110,False,RSEM,10,100,False
42.10526,True,True,10,54.46191,False,RSEM,10,100,False
47.36842,True,True,10,48.33690,False,RSEM,10,100,False
52.63158,True,True,10,43.30322,False,RSEM,10,100,False
57.89474,True,True,10,39.17289,False,RSEM,10,100,False
63.15789,True,True,10,36.24876,False,RSEM,10,100,False
68.42105,True,True,10,34.10788,False,RSEM,10,100,False
73.68421,True,True,10,32.63537,False,RSEM,10,100,False
78.94737,True,True,10,31.31429,False,RSEM,10,100,False
84.21053,True,True,10,30.43183,False,RSEM,10,100,False
89.47368,True,True,10,29.73213,False,RSEM,10,100,False
94.73684,True,True,10,29.24651,False,RSEM,10,100,False
100.00000,True,True,10,14.30213,False,RSEM,10,100,False
0.00000,True,True,0,100.00000,False,Kallisto,10,50,False
5.26316,True,True,0,93.30307,False,Kallisto,10,50,False
10.52632,True,True,0,85.83712,False,Kallisto,10,50,False
15.78947,True,True,0,77.25501,False,Kallisto,10,50,False
21.05263,True,True,0,68.14419,False,Kallisto,10,50,False
26.31579,True,True,0,59.57276,False,Kallisto,10,50,False
31.57895,True,True,0,51.78638,False,Kallisto,10,50,False
36.84211,True,True,0,45.88518,False,Kallisto,10,50,False
42.10526,True,True,0,41.11081,False,Kallisto,10,50,False
47.36842,True,True,0,37.62350,False,Kallisto,10,50,False
52.63158,True,True,0,34.99065,False,Kallisto,10,50,False
57.89474,True,True,0,32.79039,False,Kallisto,10,50,False
63.15789,True,True,0,31.06008,False,Kallisto,10,50,False
68.42105,True,True,0,29.65020,False,Kallisto,10,50,False
73.68421,True,True,0,28.56609,False,Kallisto,10,50,False
78.94737,True,True,0,27.62083,False,Kallisto,10,50,False
84.21053,True,True,0,26.77170,False,Kallisto,10,50,False
89.47368,True,True,0,26.30174,False,Kallisto,10,50,False
94.73684,True,True,0,25.93324,False,Kallisto,10,50,False
100.00000,True,True,0,9.67156,False,Kallisto,10,50,False
0.00000,True,True,10,100.00000,False,Kallisto,10,50,False
5.26316,True,True,10,96.88943,False,Kallisto,10,50,False
10.52632,True,True,10,93.40117,False,Kallisto,10,50,False
15.78947,True,True,10,89.19429,False,Kallisto,10,50,False
21.05263,True,True,10,84.39467,False,Kallisto,10,50,False
26.31579,True,True,10,78.49874,False,Kallisto,10,50,False
31.57895,True,True,10,70.48888,False,Kallisto,10,50,False
36.84211,True,True,10,61.86005,False,Kallisto,10,50,False
42.10526,True,True,10,54.09673,False,Kallisto,10,50,False
47.36842,True,True,10,47.92279,False,Kallisto,10,50,False
52.63158,True,True,10,43.23856,False,Kallisto,10,50,False
57.89474,True,True,10,39.82900,False,Kallisto,10,50,False
63.15789,True,True,10,37.25346,False,Kallisto,10,50,False
68.42105,True,True,10,35.06085,False,Kallisto,10,50,False
73.68421,True,True,10,33.23542,False,Kallisto,10,50,False
78.94737,True,True,10,31.96076,False,Kallisto,10,50,False
84.21053,True,True,10,30.84347,False,Kallisto,10,50,False
89.47368,True,True,10,29.89404,False,Kallisto,10,50,False
94.73684,True,True,10,29.19639,False,Kallisto,10,50,False
100.00000,True,True,10,15.83613,False,Kallisto,10,50,False
0.00000,True,True,0,100.00000,False,Kallisto,10,75,False
5.26316,True,True,0,92.71834,False,Kallisto,10,75,False
10.52632,True,True,0,84.82276,False,Kallisto,10,75,False
15.78947,True,True,0,75.97160,False,Kallisto,10,75,False
21.05263,True,True,0,67.69699,False,Kallisto,10,75,False
26.31579,True,True,0,59.56118,False,Kallisto,10,75,False
31.57895,True,True,0,52.39697,False,Kallisto,10,75,False
36.84211,True,True,0,46.94106,False,Kallisto,10,75,False
42.10526,True,True,0,42.99594,False,Kallisto,10,75,False
47.36842,True,True,0,39.86761,False,Kallisto,10,75,False
52.63158,True,True,0,37.27312,False,Kallisto,10,75,False
57.89474,True,True,0,35.13239,False,Kallisto,10,75,False
63.15789,True,True,0,33.44010,False,Kallisto,10,75,False
68.42105,True,True,0,32.21760,False,Kallisto,10,75,False
73.68421,True,True,0,31.09652,False,Kallisto,10,75,False
78.94737,True,True,0,30.20500,False,Kallisto,10,75,False
84.21053,True,True,0,29.58040,False,Kallisto,10,75,False
89.47368,True,True,0,28.99851,False,Kallisto,10,75,False
94.73684,True,True,0,28.56075,False,Kallisto,10,75,False
100.00000,True,True,0,7.68204,False,Kallisto,10,75,False
0.00000,True,True,10,100.00000,False,Kallisto,10,75,False
5.26316,True,True,10,96.42743,False,Kallisto,10,75,False
10.52632,True,True,10,92.64125,False,Kallisto,10,75,False
15.78947,True,True,10,88.18221,False,Kallisto,10,75,False
21.05263,True,True,10,82.88476,False,Kallisto,10,75,False
26.31579,True,True,10,76.39111,False,Kallisto,10,75,False
31.57895,True,True,10,68.39688,False,Kallisto,10,75,False
36.84211,True,True,10,60.04486,False,Kallisto,10,75,False
42.10526,True,True,10,52.73951,False,Kallisto,10,75,False
47.36842,True,True,10,47.44740,False,Kallisto,10,75,False
52.63158,True,True,10,43.62384,False,Kallisto,10,75,False
57.89474,True,True,10,40.66004,False,Kallisto,10,75,False
63.15789,True,True,10,38.24629,False,Kallisto,10,75,False
68.42105,True,True,10,36.41995,False,Kallisto,10,75,False
73.68421,True,True,10,34.87664,False,Kallisto,10,75,False
78.94737,True,True,10,33.57898,False,Kallisto,10,75,False
84.21053,True,True,10,32.48425,False,Kallisto,10,75,False
89.47368,True,True,10,31.48029,False,Kallisto,10,75,False
94.73684,True,True,10,30.91958,False,Kallisto,10,75,False
100.00000,True,True,10,13.32906,False,Kallisto,10,75,False
0.00000,True,True,0,100.00000,False,Kallisto,10,100,False
5.26316,True,True,0,92.89603,False,Kallisto,10,100,False
10.52632,True,True,0,84.81949,False,Kallisto,10,100,False
15.78947,True,True,0,76.16153,False,Kallisto,10,100,False
21.05263,True,True,0,67.81014,False,Kallisto,10,100,False
26.31579,True,True,0,59.61203,False,Kallisto,10,100,False
31.57895,True,True,0,52.69835,False,Kallisto,10,100,False
36.84211,True,True,0,47.37565,False,Kallisto,10,100,False
42.10526,True,True,0,43.30039,False,Kallisto,10,100,False
47.36842,True,True,0,40.03383,False,Kallisto,10,100,False
52.63158,True,True,0,37.60241,False,Kallisto,10,100,False
57.89474,True,True,0,35.71542,False,Kallisto,10,100,False
63.15789,True,True,0,33.96585,False,Kallisto,10,100,False
68.42105,True,True,0,32.61800,False,Kallisto,10,100,False
73.68421,True,True,0,31.56086,False,Kallisto,10,100,False
78.94737,True,True,0,30.79973,False,Kallisto,10,100,False
84.21053,True,True,0,30.20773,False,Kallisto,10,100,False
89.47368,True,True,0,29.58402,False,Kallisto,10,100,False
94.73684,True,True,0,29.12416,False,Kallisto,10,100,False
100.00000,True,True,0,8.37782,False,Kallisto,10,100,False
0.00000,True,True,10,100.00000,False,Kallisto,10,100,False
5.26316,True,True,10,96.82523,False,Kallisto,10,100,False
10.52632,True,True,10,93.34238,False,Kallisto,10,100,False
15.78947,True,True,10,89.59323,False,Kallisto,10,100,False
21.05263,True,True,10,84.90940,False,Kallisto,10,100,False
26.31579,True,True,10,79.04026,False,Kallisto,10,100,False
31.57895,True,True,10,71.79782,False,Kallisto,10,100,False
