bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.93338,True,18958,0.87429,-37.60373,10,False,Sailfish,30,50,0.88701,0.60256,True
True,0.85331,True,18863,0.95602,-21.65691,0,False,Sailfish,30,75,0.88523,0.89500,True
True,0.92498,True,18969,0.89121,-34.12990,10,False,Sailfish,30,75,0.88840,0.60398,True
True,0.84397,True,18740,0.95999,-20.03332,0,False,Sailfish,30,100,0.88159,0.90804,True
True,0.90961,True,18752,0.90037,-31.59194,10,False,Sailfish,30,100,0.88124,0.62187,True
True,0.82231,True,18814,0.93726,-16.29232,0,True,Cufflinks,10,50,0.79303,0.92108,False
True,0.85468,True,18758,0.91587,-18.79444,10,True,Cufflinks,10,50,0.81656,0.78421,False
True,0.82120,True,18960,0.92997,-15.59964,0,True,Cufflinks,10,75,0.76181,0.92788,False
True,0.85948,True,18944,0.90966,-21.05918,10,True,Cufflinks,10,75,0.78505,0.80403,False
True,0.84061,True,18778,0.92335,-19.03973,0,True,Cufflinks,10,100,0.72846,0.93147,False
True,0.86488,True,18953,0.90018,-22.28380,10,True,Cufflinks,10,100,0.75803,0.81912,False
True,0.87802,True,18814,0.94599,-25.95396,0,True,Salmon,10,50,0.79154,0.91895,False
True,0.93683,True,18758,0.88696,-36.96091,10,True,Salmon,10,50,0.83143,0.66029,False
True,0.88291,True,18960,0.93745,-26.94491,0,True,Salmon,10,75,0.76224,0.92503,False
True,0.93618,True,18944,0.88730,-35.80652,10,True,Salmon,10,75,0.80706,0.67853,False
True,0.88913,True,18778,0.93069,-28.54416,0,True,Salmon,10,100,0.73405,0.92945,False
True,0.93099,True,18953,0.88389,-35.00695,10,True,Salmon,10,100,0.79175,0.69950,False
True,0.86962,True,18814,0.94759,-29.85766,0,True,RSEM,10,50,0.79701,0.92904,False
True,0.90793,True,18758,0.91551,-34.00133,10,True,RSEM,10,50,0.81656,0.75843,False
True,0.86435,True,18960,0.93895,-24.56025,0,True,RSEM,10,75,0.76551,0.93343,False
True,0.89094,True,18944,0.91311,-29.08261,10,True,RSEM,10,75,0.78685,0.78471,False
True,0.87155,True,18778,0.92997,-28.45615,0,True,RSEM,10,100,0.72675,0.94268,False
True,0.89131,True,18953,0.90690,-29.41931,10,True,RSEM,10,100,0.75946,0.81216,False
True,0.84044,True,18814,0.95086,-18.96813,0,True,Kallisto,10,50,0.79946,0.93576,False
True,0.92851,True,18758,0.88752,-34.98574,10,True,Kallisto,10,50,0.82989,0.67022,False
True,0.84420,True,18960,0.94437,-19.25034,0,True,Kallisto,10,75,0.77236,0.94254,False
True,0.92657,True,18944,0.89020,-33.16463,10,True,Kallisto,10,75,0.80997,0.68783,False
True,0.85371,True,18778,0.93916,-20.78156,0,True,Kallisto,10,100,0.74241,0.94689,False
True,0.92065,True,18953,0.88787,-32.74499,10,True,Kallisto,10,100,0.79491,0.70845,False
True,0.85979,True,18814,0.93419,-25.80167,0,True,Express,10,50,0.77347,0.90996,False
True,0.90329,True,18758,0.89876,-29.47673,10,True,Express,10,50,0.79321,0.74709,False
True,0.87584,True,18960,0.92483,-27.54849,0,True,Express,10,75,0.75237,0.90405,False
True,0.90387,True,18944,0.89378,-31.43358,10,True,Express,10,75,0.76436,0.75763,False
True,0.87017,True,18778,0.91557,-28.38997,0,True,Express,10,100,0.72771,0.89616,False
True,0.90418,True,18953,0.88504,-32.93337,10,True,Express,10,100,0.75318,0.77046,False
True,0.88998,True,18814,0.95044,-30.63224,0,True,Sailfish,10,50,0.79786,0.93505,False
True,0.95335,True,18758,0.88810,-44.75812,10,True,Sailfish,10,50,0.82967,0.67038,False
True,0.87057,True,18960,0.94294,-25.92023,0,True,Sailfish,10,75,0.77247,0.94141,False
True,0.94632,True,18944,0.88968,-40.25398,10,True,Sailfish,10,75,0.80928,0.68792,False
True,0.89466,True,18778,0.93856,-31.87197,0,True,Sailfish,10,100,0.74193,0.94571,False
True,0.94602,True,18953,0.88707,-41.19796,10,True,Sailfish,10,100,0.79481,0.70896,False
True,0.82505,True,18914,0.93393,-15.18644,0,True,Cufflinks,10,50,0.79068,0.92364,True
True,0.84976,True,18956,0.92057,-19.03116,10,True,Cufflinks,10,50,0.81905,0.79449,True
True,0.82906,True,19030,0.93081,-15.96791,0,True,Cufflinks,10,75,0.76600,0.92383,True
True,0.86345,True,18762,0.90515,-21.86776,10,True,Cufflinks,10,75,0.78249,0.80907,True
True,0.84799,True,18966,0.91956,-18.40342,0,True,Cufflinks,10,100,0.74059,0.93075,True
True,0.86803,True,18823,0.90373,-22.41858,10,True,Cufflinks,10,100,0.75854,0.82166,True
True,0.86000,True,18914,0.94006,-23.92749,0,True,Salmon,10,50,0.78487,0.91849,True
True,0.93063,True,18956,0.89704,-35.11665,10,True,Salmon,10,50,0.83472,0.66878,True
True,0.88739,True,19030,0.93735,-28.76933,0,True,Salmon,10,75,0.76484,0.92341,True
True,0.93561,True,18762,0.88531,-36.32368,10,True,Salmon,10,75,0.80375,0.68199,True
True,0.88311,True,18966,0.93170,-27.74445,0,True,Salmon,10,100,0.74702,0.93022,True
True,0.92950,True,18823,0.88740,-34.68890,10,True,Salmon,10,100,0.79116,0.69876,True
True,0.85170,True,18914,0.94473,-24.42932,0,True,RSEM,10,50,0.79275,0.93457,True
True,0.88832,True,18956,0.92361,-28.95223,10,True,RSEM,10,50,0.82222,0.76728,True
True,0.87173,True,19030,0.94045,-29.15943,0,True,RSEM,10,75,0.76679,0.93902,True
True,0.88674,True,18762,0.91135,-28.84031,10,True,RSEM,10,75,0.78515,0.79190,True
True,0.86349,True,18966,0.93245,-27.30213,0,True,RSEM,10,100,0.74133,0.94584,True
True,0.89316,True,18823,0.91150,-30.65034,10,True,RSEM,10,100,0.75487,0.81477,True
True,0.82542,True,18914,0.94725,-16.34587,0,True,Kallisto,10,50,0.79375,0.93594,True
True,0.92541,True,18956,0.89768,-32.85558,10,True,Kallisto,10,50,0.83398,0.67848,True
True,0.85066,True,19030,0.94660,-21.82056,0,True,Kallisto,10,75,0.77367,0.93962,True
True,0.92837,True,18762,0.88671,-34.25242,10,True,Kallisto,10,75,0.80450,0.69111,True
True,0.84841,True,18966,0.94118,-20.37901,0,True,Kallisto,10,100,0.75598,0.94578,True
True,0.92116,True,18823,0.89061,-33.04531,10,True,Kallisto,10,100,0.79233,0.70782,True
True,0.84720,True,18914,0.93368,-21.36963,0,True,Express,10,50,0.77678,0.91833,True
True,0.89112,True,18956,0.90896,-28.08474,10,True,Express,10,50,0.79901,0.75532,True
True,0.87157,True,19030,0.92902,-27.29515,0,True,Express,10,75,0.76159,0.90951,True
True,0.90481,True,18762,0.88720,-35.22521,10,True,Express,10,75,0.76778,0.76653,True
True,0.89666,True,18966,0.91647,-32.94395,0,True,Express,10,100,0.74127,0.90271,True
True,0.90182,True,18823,0.88528,-35.62353,10,True,Express,10,100,0.75089,0.77198,True
True,0.86069,True,18914,0.94687,-25.34862,0,True,Sailfish,10,50,0.79364,0.93564,True
True,0.94693,True,18956,0.89778,-39.27141,10,True,Sailfish,10,50,0.83435,0.67812,True
True,0.89795,True,19030,0.94604,-32.28533,0,True,Sailfish,10,75,0.77373,0.93890,True
True,0.95443,True,18762,0.88706,-44.97398,10,True,Sailfish,10,75,0.80482,0.69198,True
