absolute percent error,bias,errors,noise_perc,non-zero-perc,paired_end,quant_method,read_depth,read_length,stranded
0.00000,True,True,0,0.00000,False,Cufflinks,10,100,False
5.26316,True,True,0,8.03633,False,Cufflinks,10,100,False
10.52632,True,True,0,16.26802,False,Cufflinks,10,100,False
15.78947,True,True,0,24.65811,False,Cufflinks,10,100,False
21.05263,True,True,0,33.12213,False,Cufflinks,10,100,False
26.31579,True,True,0,41.79207,False,Cufflinks,10,100,False
31.57895,True,True,0,48.99942,False,Cufflinks,10,100,False
36.84211,True,True,0,54.02608,False,Cufflinks,10,100,False
42.10526,True,True,0,57.72216,False,Cufflinks,10,100,False
47.36842,True,True,0,60.74766,False,Cufflinks,10,100,False
52.63158,True,True,0,62.73298,False,Cufflinks,10,100,False
57.89474,True,True,0,64.76055,False,Cufflinks,10,100,False
63.15789,True,True,0,66.37626,False,Cufflinks,10,100,False
68.42105,True,True,0,67.77549,False,Cufflinks,10,100,False
73.68421,True,True,0,69.00048,False,Cufflinks,10,100,False
78.94737,True,True,0,70.07762,False,Cufflinks,10,100,False
84.21053,True,True,0,70.94356,False,Cufflinks,10,100,False
89.47368,True,True,0,71.68805,False,Cufflinks,10,100,False
94.73684,True,True,0,72.35334,False,Cufflinks,10,100,False
100.00000,True,True,0,73.36713,False,Cufflinks,10,100,False
0.00000,True,True,10,0.00000,False,Cufflinks,10,100,False
5.26316,True,True,10,8.08831,False,Cufflinks,10,100,False
10.52632,True,True,10,15.74455,False,Cufflinks,10,100,False
15.78947,True,True,10,22.50501,False,Cufflinks,10,100,False
21.05263,True,True,10,29.31816,False,Cufflinks,10,100,False
26.31579,True,True,10,36.93224,False,Cufflinks,10,100,False
31.57895,True,True,10,44.89936,False,Cufflinks,10,100,False
36.84211,True,True,10,50.32669,False,Cufflinks,10,100,False
42.10526,True,True,10,54.22068,False,Cufflinks,10,100,False
47.36842,True,True,10,57.28739,False,Cufflinks,10,100,False
52.63158,True,True,10,59.87986,False,Cufflinks,10,100,False
57.89474,True,True,10,61.83476,False,Cufflinks,10,100,False
63.15789,True,True,10,63.58415,False,Cufflinks,10,100,False
68.42105,True,True,10,65.18074,False,Cufflinks,10,100,False
73.68421,True,True,10,66.48224,False,Cufflinks,10,100,False
78.94737,True,True,10,67.65202,False,Cufflinks,10,100,False
84.21053,True,True,10,68.65845,False,Cufflinks,10,100,False
89.47368,True,True,10,69.49626,False,Cufflinks,10,100,False
94.73684,True,True,10,70.36042,False,Cufflinks,10,100,False
100.00000,True,True,10,74.23332,False,Cufflinks,10,100,False
0.00000,True,True,0,0.00000,False,Salmon,10,50,False
5.26316,True,True,0,1.62822,False,Salmon,10,50,False
10.52632,True,True,0,3.27234,False,Salmon,10,50,False
15.78947,True,True,0,5.18695,False,Salmon,10,50,False
21.05263,True,True,0,7.68496,False,Salmon,10,50,False
26.31579,True,True,0,11.26492,False,Salmon,10,50,False
31.57895,True,True,0,16.00636,False,Salmon,10,50,False
36.84211,True,True,0,20.14320,False,Salmon,10,50,False
42.10526,True,True,0,24.93238,False,Salmon,10,50,False
47.36842,True,True,0,29.61018,False,Salmon,10,50,False
52.63158,True,True,0,34.89791,False,Salmon,10,50,False
57.89474,True,True,0,44.12092,False,Salmon,10,50,False
63.15789,True,True,0,53.28560,False,Salmon,10,50,False
68.42105,True,True,0,58.68470,False,Salmon,10,50,False
73.68421,True,True,0,62.59348,False,Salmon,10,50,False
78.94737,True,True,0,65.81809,False,Salmon,10,50,False
84.21053,True,True,0,68.67144,False,Salmon,10,50,False
89.47368,True,True,0,70.88305,False,Salmon,10,50,False
94.73684,True,True,0,72.70750,False,Salmon,10,50,False
100.00000,True,True,0,74.61151,False,Salmon,10,50,False
0.00000,True,True,10,0.00000,False,Salmon,10,50,False
5.26316,True,True,10,1.31161,False,Salmon,10,50,False
10.52632,True,True,10,2.63884,False,Salmon,10,50,False
15.78947,True,True,10,3.94004,False,Salmon,10,50,False
21.05263,True,True,10,5.46505,False,Salmon,10,50,False
26.31579,True,True,10,7.26591,False,Salmon,10,50,False
31.57895,True,True,10,9.50398,False,Salmon,10,50,False
36.84211,True,True,10,12.58002,False,Salmon,10,50,False
42.10526,True,True,10,16.84276,False,Salmon,10,50,False
47.36842,True,True,10,22.05278,False,Salmon,10,50,False
52.63158,True,True,10,27.05980,False,Salmon,10,50,False
57.89474,True,True,10,32.86317,False,Salmon,10,50,False
63.15789,True,True,10,39.57737,False,Salmon,10,50,False
68.42105,True,True,10,49.75277,False,Salmon,10,50,False
73.68421,True,True,10,55.75392,False,Salmon,10,50,False
78.94737,True,True,10,60.44865,False,Salmon,10,50,False
84.21053,True,True,10,64.43554,False,Salmon,10,50,False
89.47368,True,True,10,67.31380,False,Salmon,10,50,False
94.73684,True,True,10,69.79129,False,Salmon,10,50,False
100.00000,True,True,10,71.64420,False,Salmon,10,50,False
0.00000,True,True,0,0.00000,False,Salmon,10,75,False
5.26316,True,True,0,2.01074,False,Salmon,10,75,False
10.52632,True,True,0,4.17939,False,Salmon,10,75,False
15.78947,True,True,0,6.84809,False,Salmon,10,75,False
21.05263,True,True,0,10.33267,False,Salmon,10,75,False
26.31579,True,True,0,15.08580,False,Salmon,10,75,False
31.57895,True,True,0,19.08096,False,Salmon,10,75,False
36.84211,True,True,0,23.26034,False,Salmon,10,75,False
42.10526,True,True,0,28.12928,False,Salmon,10,75,False
47.36842,True,True,0,32.77713,False,Salmon,10,75,False
52.63158,True,True,0,39.89367,False,Salmon,10,75,False
57.89474,True,True,0,50.90009,False,Salmon,10,75,False
63.15789,True,True,0,56.90599,False,Salmon,10,75,False
68.42105,True,True,0,61.23803,False,Salmon,10,75,False
73.68421,True,True,0,64.35414,False,Salmon,10,75,False
78.94737,True,True,0,66.93336,False,Salmon,10,75,False
84.21053,True,True,0,69.09675,False,Salmon,10,75,False
89.47368,True,True,0,70.78640,False,Salmon,10,75,False
94.73684,True,True,0,72.19707,False,Salmon,10,75,False
100.00000,True,True,0,73.93410,False,Salmon,10,75,False
0.00000,True,True,10,0.00000,False,Salmon,10,75,False
5.26316,True,True,10,1.63883,False,Salmon,10,75,False
10.52632,True,True,10,3.41293,False,Salmon,10,75,False
15.78947,True,True,10,5.20264,False,Salmon,10,75,False
21.05263,True,True,10,7.49181,False,Salmon,10,75,False
26.31579,True,True,10,10.45731,False,Salmon,10,75,False
31.57895,True,True,10,14.36450,False,Salmon,10,75,False
36.84211,True,True,10,19.35383,False,Salmon,10,75,False
42.10526,True,True,10,24.03621,False,Salmon,10,75,False
47.36842,True,True,10,29.15041,False,Salmon,10,75,False
52.63158,True,True,10,34.56116,False,Salmon,10,75,False
57.89474,True,True,10,41.74601,False,Salmon,10,75,False
63.15789,True,True,10,50.33557,False,Salmon,10,75,False
68.42105,True,True,10,56.00125,False,Salmon,10,75,False
73.68421,True,True,10,60.01769,False,Salmon,10,75,False
78.94737,True,True,10,63.27975,False,Salmon,10,75,False
84.21053,True,True,10,65.60012,False,Salmon,10,75,False
89.47368,True,True,10,67.81125,False,Salmon,10,75,False
94.73684,True,True,10,69.39805,False,Salmon,10,75,False
100.00000,True,True,10,74.51225,False,Salmon,10,75,False
0.00000,True,True,0,0.00000,False,Salmon,10,100,False
5.26316,True,True,0,3.00438,False,Salmon,10,100,False
10.52632,True,True,0,6.55262,False,Salmon,10,100,False
15.78947,True,True,0,11.22023,False,Salmon,10,100,False
21.05263,True,True,0,15.58688,False,Salmon,10,100,False
26.31579,True,True,0,19.37800,False,Salmon,10,100,False
31.57895,True,True,0,23.86082,False,Salmon,10,100,False
36.84211,True,True,0,28.74492,False,Salmon,10,100,False
42.10526,True,True,0,33.66070,False,Salmon,10,100,False
47.36842,True,True,0,40.78885,False,Salmon,10,100,False
52.63158,True,True,0,50.72602,False,Salmon,10,100,False
57.89474,True,True,0,56.72950,False,Salmon,10,100,False
63.15789,True,True,0,60.43614,False,Salmon,10,100,False
68.42105,True,True,0,63.46164,False,Salmon,10,100,False
73.68421,True,True,0,65.72153,False,Salmon,10,100,False
78.94737,True,True,0,67.65405,False,Salmon,10,100,False
84.21053,True,True,0,69.34896,False,Salmon,10,100,False
89.47368,True,True,0,70.63731,False,Salmon,10,100,False
94.73684,True,True,0,71.55077,False,Salmon,10,100,False
100.00000,True,True,0,72.67543,False,Salmon,10,100,False
0.00000,True,True,10,0.00000,False,Salmon,10,100,False
5.26316,True,True,10,1.67036,False,Salmon,10,100,False
10.52632,True,True,10,3.43029,False,Salmon,10,100,False
15.78947,True,True,10,5.47476,False,Salmon,10,100,False
21.05263,True,True,10,7.93024,False,Salmon,10,100,False
26.31579,True,True,10,10.72821,False,Salmon,10,100,False
31.57895,True,True,10,14.91727,False,Salmon,10,100,False
36.84211,True,True,10,20.02845,False,Salmon,10,100,False
42.10526,True,True,10,24.59163,False,Salmon,10,100,False
47.36842,True,True,10,29.70281,False,Salmon,10,100,False
52.63158,True,True,10,35.50954,False,Salmon,10,100,False
57.89474,True,True,10,42.67046,False,Salmon,10,100,False
63.15789,True,True,10,52.06555,False,Salmon,10,100,False
68.42105,True,True,10,57.41912,False,Salmon,10,100,False
73.68421,True,True,10,61.06017,False,Salmon,10,100,False
78.94737,True,True,10,63.96354,False,Salmon,10,100,False
84.21053,True,True,10,66.27147,False,Salmon,10,100,False
89.47368,True,True,10,67.99452,False,Salmon,10,100,False
94.73684,True,True,10,69.30657,False,Salmon,10,100,False
100.00000,True,True,10,73.59047,False,Salmon,10,100,False
0.00000,True,True,0,0.00000,False,RSEM,10,50,False
5.26316,True,True,0,23.50570,False,RSEM,10,50,False
10.52632,True,True,0,39.72421,False,RSEM,10,50,False
15.78947,True,True,0,47.22355,False,RSEM,10,50,False
21.05263,True,True,0,52.94086,False,RSEM,10,50,False
26.31579,True,True,0,57.32167,False,RSEM,10,50,False
31.57895,True,True,0,60.50915,False,RSEM,10,50,False
36.84211,True,True,0,63.20870,False,RSEM,10,50,False
42.10526,True,True,0,65.45744,False,RSEM,10,50,False
47.36842,True,True,0,67.46752,False,RSEM,10,50,False
52.63158,True,True,0,69.24423,False,RSEM,10,50,False
57.89474,True,True,0,70.94139,False,RSEM,10,50,False
63.15789,True,True,0,72.24609,False,RSEM,10,50,False
68.42105,True,True,0,73.48714,False,RSEM,10,50,False
73.68421,True,True,0,74.45240,False,RSEM,10,50,False
78.94737,True,True,0,75.24794,False,RSEM,10,50,False
84.21053,True,True,0,75.95333,False,RSEM,10,50,False
89.47368,True,True,0,76.68523,False,RSEM,10,50,False
94.73684,True,True,0,77.15725,False,RSEM,10,50,False
100.00000,True,True,0,78.09069,False,RSEM,10,50,False
0.00000,True,True,10,0.00000,False,RSEM,10,50,False
5.26316,True,True,10,2.69089,False,RSEM,10,50,False
10.52632,True,True,10,6.00115,False,RSEM,10,50,False
15.78947,True,True,10,11.43497,False,RSEM,10,50,False
21.05263,True,True,10,24.51465,False,RSEM,10,50,False
26.31579,True,True,10,37.50065,False,RSEM,10,50,False
31.57895,True,True,10,44.02748,False,RSEM,10,50,False
36.84211,True,True,10,48.81070,False,RSEM,10,50,False
42.10526,True,True,10,52.71951,False,RSEM,10,50,False
47.36842,True,True,10,55.87363,False,RSEM,10,50,False
52.63158,True,True,10,58.55931,False,RSEM,10,50,False
57.89474,True,True,10,60.93791,False,RSEM,10,50,False
63.15789,True,True,10,63.00422,False,RSEM,10,50,False
68.42105,True,True,10,64.87795,False,RSEM,10,50,False
73.68421,True,True,10,66.45500,False,RSEM,10,50,False
78.94737,True,True,10,67.82907,False,RSEM,10,50,False
84.21053,True,True,10,68.92729,False,RSEM,10,50,False
89.47368,True,True,10,70.00468,False,RSEM,10,50,False
94.73684,True,True,10,70.91553,False,RSEM,10,50,False
100.00000,True,True,10,71.73268,False,RSEM,10,50,False
0.00000,True,True,0,0.00000,False,RSEM,10,75,False
5.26316,True,True,0,20.61796,False,RSEM,10,75,False
10.52632,True,True,0,36.55648,False,RSEM,10,75,False
15.78947,True,True,0,46.63122,False,RSEM,10,75,False
21.05263,True,True,0,52.61080,False,RSEM,10,75,False
26.31579,True,True,0,56.82703,False,RSEM,10,75,False
31.57895,True,True,0,60.04843,False,RSEM,10,75,False
36.84211,True,True,0,62.76450,False,RSEM,10,75,False
42.10526,True,True,0,64.88578,False,RSEM,10,75,False
47.36842,True,True,0,66.60175,False,RSEM,10,75,False
52.63158,True,True,0,68.25982,False,RSEM,10,75,False
57.89474,True,True,0,69.77050,False,RSEM,10,75,False
63.15789,True,True,0,70.98116,False,RSEM,10,75,False
68.42105,True,True,0,72.07074,False,RSEM,10,75,False
73.68421,True,True,0,72.98137,False,RSEM,10,75,False
78.94737,True,True,0,73.76040,False,RSEM,10,75,False
84.21053,True,True,0,74.40783,False,RSEM,10,75,False
89.47368,True,True,0,74.94473,False,RSEM,10,75,False
94.73684,True,True,0,75.41847,False,RSEM,10,75,False
100.00000,True,True,0,76.42910,False,RSEM,10,75,False
0.00000,True,True,10,0.00000,False,RSEM,10,75,False
5.26316,True,True,10,3.59503,False,RSEM,10,75,False
10.52632,True,True,10,8.39707,False,RSEM,10,75,False
15.78947,True,True,10,17.61095,False,RSEM,10,75,False
21.05263,True,True,10,29.07757,False,RSEM,10,75,False
26.31579,True,True,10,40.59102,False,RSEM,10,75,False
31.57895,True,True,10,46.75615,False,RSEM,10,75,False
36.84211,True,True,10,51.05874,False,RSEM,10,75,False
42.10526,True,True,10,54.51850,False,RSEM,10,75,False
47.36842,True,True,10,57.47360,False,RSEM,10,75,False
52.63158,True,True,10,59.84600,False,RSEM,10,75,False
57.89474,True,True,10,61.95827,False,RSEM,10,75,False
63.15789,True,True,10,63.72197,False,RSEM,10,75,False
68.42105,True,True,10,65.30878,False,RSEM,10,75,False
73.68421,True,True,10,66.81754,False,RSEM,10,75,False
78.94737,True,True,10,68.03496,False,RSEM,10,75,False
84.21053,True,True,10,69.06509,False,RSEM,10,75,False
89.47368,True,True,10,69.76744,False,RSEM,10,75,False
94.73684,True,True,10,70.42297,False,RSEM,10,75,False
100.00000,True,True,10,75.13137,False,RSEM,10,75,False
0.00000,True,True,0,0.00000,False,RSEM,10,100,False
5.26316,True,True,0,13.66492,False,RSEM,10,100,False
10.52632,True,True,0,25.88310,False,RSEM,10,100,False
15.78947,True,True,0,37.16669,False,RSEM,10,100,False
21.05263,True,True,0,48.35525,False,RSEM,10,100,False
26.31579,True,True,0,53.92576,False,RSEM,10,100,False
31.57895,True,True,0,58.07593,False,RSEM,10,100,False
36.84211,True,True,0,61.06975,False,RSEM,10,100,False
42.10526,True,True,0,63.64116,False,RSEM,10,100,False
47.36842,True,True,0,65.68457,False,RSEM,10,100,False
52.63158,True,True,0,67.34780,False,RSEM,10,100,False
57.89474,True,True,0,68.87903,False,RSEM,10,100,False
63.15789,True,True,0,70.04594,False,RSEM,10,100,False
68.42105,True,True,0,71.05972,False,RSEM,10,100,False
73.68421,True,True,0,71.92566,False,RSEM,10,100,False
78.94737,True,True,0,72.68071,False,RSEM,10,100,False
84.21053,True,True,0,73.31432,False,RSEM,10,100,False
89.47368,True,True,0,73.77897,False,RSEM,10,100,False
94.73684,True,True,0,74.22778,False,RSEM,10,100,False
100.00000,True,True,0,74.84556,False,RSEM,10,100,False
0.00000,True,True,10,0.00000,False,RSEM,10,100,False
5.26316,True,True,10,1.77574,False,RSEM,10,100,False
10.52632,True,True,10,3.93614,False,RSEM,10,100,False
15.78947,True,True,10,6.93961,False,RSEM,10,100,False
21.05263,True,True,10,11.51333,False,RSEM,10,100,False
26.31579,True,True,10,20.18126,False,RSEM,10,100,False
31.57895,True,True,10,31.25198,False,RSEM,10,100,False
36.84211,True,True,10,43.48720,False,RSEM,10,100,False
42.10526,True,True,10,51.19085,False,RSEM,10,100,False
47.36842,True,True,10,55.84361,False,RSEM,10,100,False
52.63158,True,True,10,59.19486,False,RSEM,10,100,False
57.89474,True,True,10,61.94014,False,RSEM,10,100,False
63.15789,True,True,10,64.10581,False,RSEM,10,100,False
68.42105,True,True,10,65.82885,False,RSEM,10,100,False
73.68421,True,True,10,67.34113,False,RSEM,10,100,False
78.94737,True,True,10,68.60048,False,RSEM,10,100,False
84.21053,True,True,10,69.63326,False,RSEM,10,100,False
89.47368,True,True,10,70.42365,False,RSEM,10,100,False
94.73684,True,True,10,71.04015,False,RSEM,10,100,False
100.00000,True,True,10,74.87090,False,RSEM,10,100,False
0.00000,True,True,0,0.00000,False,Kallisto,10,50,False
5.26316,True,True,0,9.66322,False,Kallisto,10,50,False
10.52632,True,True,0,20.03713,False,Kallisto,10,50,False
15.78947,True,True,0,29.15937,False,Kallisto,10,50,False
21.05263,True,True,0,37.36940,False,Kallisto,10,50,False
26.31579,True,True,0,48.53355,False,Kallisto,10,50,False
31.57895,True,True,0,56.11774,False,Kallisto,10,50,False
36.84211,True,True,0,60.57810,False,Kallisto,10,50,False
42.10526,True,True,0,63.69663,False,Kallisto,10,50,False
47.36842,True,True,0,66.25829,False,Kallisto,10,50,False
52.63158,True,True,0,68.37974,False,Kallisto,10,50,False
57.89474,True,True,0,70.36330,False,Kallisto,10,50,False
63.15789,True,True,0,72.09228,False,Kallisto,10,50,False
68.42105,True,True,0,73.45532,False,Kallisto,10,50,False
73.68421,True,True,0,74.56378,False,Kallisto,10,50,False
78.94737,True,True,0,75.48130,False,Kallisto,10,50,False
84.21053,True,True,0,76.35640,False,Kallisto,10,50,False
89.47368,True,True,0,77.02466,False,Kallisto,10,50,False
94.73684,True,True,0,77.73535,False,Kallisto,10,50,False
100.00000,True,True,0,78.71652,False,Kallisto,10,50,False
0.00000,True,True,10,0.00000,False,Kallisto,10,50,False
5.26316,True,True,10,5.02264,False,Kallisto,10,50,False
10.52632,True,True,10,11.40894,False,Kallisto,10,50,False
15.78947,True,True,10,17.37886,False,Kallisto,10,50,False
21.05263,True,True,10,23.43726,False,Kallisto,10,50,False
26.31579,True,True,10,29.85479,False,Kallisto,10,50,False
31.57895,True,True,10,35.88195,False,Kallisto,10,50,False
36.84211,True,True,10,44.04830,False,Kallisto,10,50,False
42.10526,True,True,10,51.42352,False,Kallisto,10,50,False
47.36842,True,True,10,55.94129,False,Kallisto,10,50,False
52.63158,True,True,10,59.10061,False,Kallisto,10,50,False
57.89474,True,True,10,61.54166,False,Kallisto,10,50,False
63.15789,True,True,10,63.75371,False,Kallisto,10,50,False
68.42105,True,True,10,65.64305,False,Kallisto,10,50,False
73.68421,True,True,10,67.42310,False,Kallisto,10,50,False
78.94737,True,True,10,68.82840,False,Kallisto,10,50,False
84.21053,True,True,10,70.21288,False,Kallisto,10,50,False
89.47368,True,True,10,71.22781,False,Kallisto,10,50,False
94.73684,True,True,10,72.28960,False,Kallisto,10,50,False
100.00000,True,True,10,73.10675,False,Kallisto,10,50,False
0.00000,True,True,0,0.00000,False,Kallisto,10,75,False
5.26316,True,True,0,9.20623,False,Kallisto,10,75,False
10.52632,True,True,0,19.34941,False,Kallisto,10,75,False
15.78947,True,True,0,28.17665,False,Kallisto,10,75,False
21.05263,True,True,0,36.38278,False,Kallisto,10,75,False
26.31579,True,True,0,47.57343,False,Kallisto,10,75,False
31.57895,True,True,0,55.91115,False,Kallisto,10,75,False
36.84211,True,True,0,59.99579,False,Kallisto,10,75,False
42.10526,True,True,0,63.23297,False,Kallisto,10,75,False
47.36842,True,True,0,65.55427,False,Kallisto,10,75,False
52.63158,True,True,0,67.62291,False,Kallisto,10,75,False
57.89474,True,True,0,69.38625,False,Kallisto,10,75,False
63.15789,True,True,0,70.84430,False,Kallisto,10,75,False
68.42105,True,True,0,72.10759,False,Kallisto,10,75,False
73.68421,True,True,0,73.02874,False,Kallisto,10,75,False
78.94737,True,True,0,74.04990,False,Kallisto,10,75,False
84.21053,True,True,0,74.77629,False,Kallisto,10,75,False
89.47368,True,True,0,75.50268,False,Kallisto,10,75,False
94.73684,True,True,0,76.03432,False,Kallisto,10,75,False
100.00000,True,True,0,77.19760,False,Kallisto,10,75,False
0.00000,True,True,10,0.00000,False,Kallisto,10,75,False
5.26316,True,True,10,6.43567,False,Kallisto,10,75,False
10.52632,True,True,10,13.39160,False,Kallisto,10,75,False
15.78947,True,True,10,19.71802,False,Kallisto,10,75,False
21.05263,True,True,10,25.81551,False,Kallisto,10,75,False
26.31579,True,True,10,32.12112,False,Kallisto,10,75,False
31.57895,True,True,10,38.82212,False,Kallisto,10,75,False
36.84211,True,True,10,47.39087,False,Kallisto,10,75,False
42.10526,True,True,10,53.00453,False,Kallisto,10,75,False
47.36842,True,True,10,56.59955,False,Kallisto,10,75,False
52.63158,True,True,10,59.61709,False,Kallisto,10,75,False
57.89474,True,True,10,61.92186,False,Kallisto,10,75,False
63.15789,True,True,10,64.02893,False,Kallisto,10,75,False
68.42105,True,True,10,65.71979,False,Kallisto,10,75,False
73.68421,True,True,10,67.22855,False,Kallisto,10,75,False
78.94737,True,True,10,68.56043,False,Kallisto,10,75,False
84.21053,True,True,10,69.68420,False,Kallisto,10,75,False
89.47368,True,True,10,70.52183,False,Kallisto,10,75,False
94.73684,True,True,10,71.29182,False,Kallisto,10,75,False
100.00000,True,True,10,75.88575,False,Kallisto,10,75,False
0.00000,True,True,0,0.00000,False,Kallisto,10,100,False
5.26316,True,True,0,9.18739,False,Kallisto,10,100,False
10.52632,True,True,0,18.82359,False,Kallisto,10,100,False
15.78947,True,True,0,28.46507,False,Kallisto,10,100,False
21.05263,True,True,0,37.89007,False,Kallisto,10,100,False
26.31579,True,True,0,48.51365,False,Kallisto,10,100,False
31.57895,True,True,0,55.46227,False,Kallisto,10,100,False
36.84211,True,True,0,59.46988,False,Kallisto,10,100,False
42.10526,True,True,0,62.44258,False,Kallisto,10,100,False
47.36842,True,True,0,64.88199,False,Kallisto,10,100,False
52.63158,True,True,0,66.76699,False,Kallisto,10,100,False
57.89474,True,True,0,68.37742,False,Kallisto,10,100,False
63.15789,True,True,0,69.88225,False,Kallisto,10,100,False
68.42105,True,True,0,71.00164,False,Kallisto,10,100,False
73.68421,True,True,0,71.93094,False,Kallisto,10,100,False
78.94737,True,True,0,72.71239,False,Kallisto,10,100,False
84.21053,True,True,0,73.44105,False,Kallisto,10,100,False
89.47368,True,True,0,74.09578,False,Kallisto,10,100,False
94.73684,True,True,0,74.54987,False,Kallisto,10,100,False
100.00000,True,True,0,75.26797,False,Kallisto,10,100,False
0.00000,True,True,10,0.00000,False,Kallisto,10,100,False
5.26316,True,True,10,6.13869,False,Kallisto,10,100,False
10.52632,True,True,10,13.22057,False,Kallisto,10,100,False
15.78947,True,True,10,19.21172,False,Kallisto,10,100,False
21.05263,True,True,10,25.13437,False,Kallisto,10,100,False
26.31579,True,True,10,31.41532,False,Kallisto,10,100,False
31.57895,True,True,10,37.99663,False,Kallisto,10,100,False
