"","bias","errors","noise_perc","paired_end","read_depth","read_length","stranded","Cufflinks","Express","RSEM","Kallisto","Sailfish","Salmon"
"45","True","True",10,"False",30,50,"False",0.86905,0.84651,0.86484,0.87237,0.8611,0.83772
"46","True","True",10,"False",30,50,"True",0.8428,0.83073,0.84489,0.86263,0.84217,0.81981
"47","True","True",10,"False",30,75,"False",0.85762,0.8264,0.85219,0.8589,0.85203,0.83626
"48","True","True",10,"False",30,75,"True",0.85757,0.83255,0.85117,0.86719,0.85268,0.83718
"49","True","True",10,"False",50,100,"False",0.87672,0.85355,0.87242,0.88454,0.87547,0.86356
"50","True","True",10,"False",50,100,"True",0.85578,0.84279,0.86781,0.88011,0.87049,0.85635
"51","True","True",10,"False",50,50,"False",0.88075,0.85457,0.87086,0.88081,0.86684,0.84293
"52","True","True",10,"False",50,50,"True",0.86009,0.84148,0.85055,0.87109,0.84766,0.81789
"53","True","True",10,"False",50,75,"False",0.8765,0.84984,0.87005,0.88121,0.86989,0.85476
"54","True","True",10,"False",50,75,"True",0.86744,0.84535,0.86532,0.87991,0.86263,0.84134
"55","True","True",10,"True",10,100,"False",0.75197,0.76368,0.75698,0.77215,0.77263,0.76832
"56","True","True",10,"True",10,100,"True",0.7563,0.76548,0.76135,0.77455,0.7746,0.77192
"57","True","True",10,"True",10,50,"False",0.80918,0.79684,0.81199,0.81125,0.81072,0.81359
"58","True","True",10,"True",10,50,"True",0.80963,0.80006,0.8123,0.81043,0.80835,0.81299
"59","True","True",10,"True",10,75,"False",0.78341,0.78456,0.78904,0.79657,0.79704,0.79399
"60","True","True",10,"True",10,75,"True",0.78185,0.78689,0.78514,0.79272,0.79208,0.79012
"61","True","True",10,"True",30,100,"False",0.84514,0.83534,0.84778,0.855,0.85221,0.85247
"62","True","True",10,"True",30,100,"True",0.84466,0.83482,0.8491,0.85282,0.85172,0.85078
"63","True","True",10,"True",30,50,"False",0.88289,0.86118,0.87987,0.87034,0.86669,0.87341
"64","True","True",10,"True",30,50,"True",0.88777,0.86306,0.88746,0.87177,0.86998,0.87483
"65","True","True",10,"True",30,75,"False",0.86014,0.84025,0.85839,0.8603,0.85808,0.8602
"66","True","True",10,"True",30,75,"True",0.85912,0.84156,0.86114,0.86258,0.8604,0.8629
"67","True","True",10,"True",50,100,"False",0.87431,0.85614,0.87547,0.87805,0.87536,0.87799
"68","True","True",10,"True",50,100,"True",0.87453,0.85851,0.87253,0.87743,0.87327,0.87675
"69","True","True",10,"True",50,50,"False",0.91046,0.88186,0.90571,0.89274,0.88918,0.89389
"70","True","True",10,"True",50,50,"True",0.90704,0.88269,0.90339,0.8919,0.88682,0.89471
"71","True","True",10,"True",50,75,"False",0.88857,0.86815,0.88729,0.88217,0.87892,0.88308
"72","True","True",10,"True",50,75,"True",0.89497,0.86973,0.89575,0.88839,0.88611,0.89025
