"","bias","errors","noise_perc","paired_end","read_depth","read_length","stranded","Cufflinks","Express","RSEM","Kallisto","Sailfish","Salmon"
"37","True","True",10,"False",10,100,"False",0.85051,0.91922,0.96485,0.87391,0.92697,0.96765
"38","True","True",10,"False",10,100,"True",0.86316,0.92805,0.93363,0.89432,0.92858,0.96547
"39","True","True",10,"False",10,50,"False",0.87233,0.94077,0.94561,0.89294,0.94577,0.97533
"40","True","True",10,"False",10,50,"True",0.87589,0.95062,0.94599,0.88425,0.95388,0.97628
"41","True","True",10,"False",10,75,"False",0.85412,0.92545,0.92363,0.87248,0.93054,0.96821
"42","True","True",10,"False",10,75,"True",0.87436,0.93971,0.93955,0.89534,0.94161,0.97365
"43","True","True",10,"False",30,100,"False",0.8399,0.9226,0.93147,0.87759,0.92377,0.96332
"44","True","True",10,"False",30,100,"True",0.86136,0.92498,0.96301,0.8782,0.92806,0.9661
"45","True","True",10,"False",30,50,"False",0.85289,0.9395,0.94182,0.87126,0.93882,0.97341
"46","True","True",10,"False",30,50,"True",0.9023,0.94622,0.94281,0.87103,0.94412,0.97466
"47","True","True",10,"False",30,75,"False",0.84744,0.93275,0.92641,0.86775,0.9343,0.9725
"48","True","True",10,"False",30,75,"True",0.86199,0.9364,0.92793,0.86625,0.93333,0.96958
"49","True","True",10,"False",50,100,"False",0.83378,0.915,0.95926,0.85816,0.91815,0.96602
"50","True","True",10,"False",50,100,"True",0.90655,0.92121,0.91927,0.8666,0.92347,0.96111
"51","True","True",10,"False",50,50,"False",0.85245,0.94154,0.94868,0.86864,0.94276,0.97651
"52","True","True",10,"False",50,50,"True",0.87896,0.95093,0.95057,0.88085,0.94952,0.97903
"53","True","True",10,"False",50,75,"False",0.84355,0.92802,0.92701,0.86772,0.92929,0.96731
"54","True","True",10,"False",50,75,"True",0.88191,0.93433,0.91832,0.86406,0.93079,0.97089
"55","True","True",10,"True",10,100,"False",0.86997,0.88578,0.8672,0.93072,0.95069,0.9344
"56","True","True",10,"True",10,100,"True",0.87209,0.8832,0.86356,0.93417,0.95048,0.93798
"57","True","True",10,"True",10,50,"False",0.86011,0.87872,0.87293,0.93912,0.95661,0.93917
"58","True","True",10,"True",10,50,"True",0.86001,0.87503,0.9314,0.94352,0.96906,0.94481
"59","True","True",10,"True",10,75,"False",0.86669,0.88117,0.86311,0.92856,0.95304,0.9304
"60","True","True",10,"True",10,75,"True",0.86109,0.88239,0.88388,0.93338,0.95718,0.93264
"61","True","True",10,"True",30,100,"False",0.84641,0.86333,0.93009,0.92307,0.9564,0.92629
"62","True","True",10,"True",30,100,"True",0.84481,0.86308,0.8334,0.92322,0.94646,0.92411
"63","True","True",10,"True",30,50,"False",0.84673,0.85626,0.91068,0.9361,0.96098,0.93514
"64","True","True",10,"True",30,50,"True",0.84542,0.86274,0.8517,0.94592,0.95939,0.94566
"65","True","True",10,"True",30,75,"False",0.85484,0.86381,0.86036,0.92164,0.9531,0.92015
"66","True","True",10,"True",30,75,"True",0.84688,0.85726,0.8861,0.93007,0.95455,0.9323
"67","True","True",10,"True",50,100,"False",0.84814,0.86278,0.87642,0.92939,0.95719,0.93544
"68","True","True",10,"True",50,100,"True",0.84533,0.85113,0.93263,0.9215,0.96115,0.92535
"69","True","True",10,"True",50,50,"False",0.84682,0.85848,0.84551,0.93431,0.95283,0.93269
"70","True","True",10,"True",50,50,"True",0.84071,0.84929,0.87824,0.94002,0.96289,0.93589
"71","True","True",10,"True",50,75,"False",0.84777,0.85662,0.86921,0.92442,0.9489,0.92437
"72","True","True",10,"True",50,75,"True",0.84007,0.84935,0.8339,0.91363,0.94329,0.91534
