"","bias","errors","noise_perc","paired_end","read_depth","read_length","stranded","Cufflinks","Express","RSEM","Kallisto","Sailfish","Salmon"
"61","True","True",10,"True",30,100,"False",-16.73849,-27.72025,-39.22026,-37.42477,-46.60867,-38.41344
"62","True","True",10,"True",30,100,"True",-16.74993,-26.79979,-27.14693,-36.60282,-42.24501,-38.04791
"63","True","True",10,"True",30,50,"False",-13.95166,-24.85918,-35.001,-39.30876,-49.39547,-39.6202
"64","True","True",10,"True",30,50,"True",-17.0386,-27.26108,-29.34737,-41.67243,-48.09512,-41.2177
"65","True","True",10,"True",30,75,"False",-16.57949,-26.47295,-32.55618,-36.96655,-45.75232,-37.78117
"66","True","True",10,"True",30,75,"True",-16.52436,-28.70474,-34.39698,-38.34915,-45.77655,-39.13883
"67","True","True",10,"True",50,100,"False",-15.4118,-27.85494,-33.43412,-36.90818,-45.96042,-38.32601
"68","True","True",10,"True",50,100,"True",-12.54386,-22.87971,-38.96043,-35.29001,-47.96511,-36.9013
"69","True","True",10,"True",50,50,"False",-15.98213,-25.06095,-29.01855,-38.77965,-45.38617,-38.8971
"70","True","True",10,"True",50,50,"True",-14.48107,-23.55781,-32.04561,-39.85581,-48.42713,-39.05958
"71","True","True",10,"True",50,75,"False",-15.09578,-24.43015,-32.24418,-36.11335,-44.14893,-37.21849
"72","True","True",10,"True",50,75,"True",-12.57893,-23.39409,-26.48468,-34.21954,-40.87526,-35.23908
